season,game_id,game_number,play_seq_num,narrative,home_team_id,home_team_score,away_team_id,away_team_score,offensive_team_id,offensive_team_score,defensive_team_id,defensive_team_score,inning,top_bottom_flag,outs,winning_team_id,action,hit_location,hit_location_description,batter_id,pitcher_id
2023,211,1,44,"J Muffley singled through the left side, RBI (1-2 KBS); G Svekis advanced to second; E Piancastel scored.",187,3,188,8,187,3,188,8,4,False,1,188,1B LS RBI,7,left side,725,656
2023,211,1,45,M Mazon to p for M Faraimo.,187,3,188,8,187,3,188,8,4,False,1,188,,,,,
2023,211,1,46,M Zerkle popped up to ss (1-1 KB).,187,3,188,8,187,3,188,8,4,False,1,188,P6,6,,84,325
2023,211,1,47,A Lorenz walked (3-1 BBKBB); J Muffley advanced to second; G Svekis advanced to third.,187,3,188,8,187,3,188,8,4,False,2,188,BB,0,,159,325
2023,211,1,48,K Stewart-Hu fouled out to 3b (0-0).,187,3,188,8,187,3,188,8,4,False,2,188,FF5,5,,38,325
2023,211,1,49,H Wagner to p for O Alexander.,187,3,188,8,188,8,187,3,5,True,0,188,,,,,
2023,211,1,50,R Becker grounded out to 3b (2-2 BKKB).,187,3,188,8,188,8,187,3,5,True,0,188,53,5,,722,19
2023,211,1,51,S Bates grounded out to ss (0-0).,187,3,188,8,188,8,187,3,5,True,1,188,63,6,,198,19
2023,211,1,52,H McCleney grounded out to p (1-2 BKK).,187,3,188,8,188,8,187,3,5,True,2,188,13,1,,28,19
2023,211,1,53,Weather delay begins at 7:54 p.m. CT; play suspended at 9:50 p.m. CT.,187,3,188,8,187,3,188,8,5,False,0,188,,,,,
2023,211,1,54,Si Romero to 2b.,187,3,188,8,187,3,188,8,5,False,0,188,,,,,
2023,211,1,55,D Wisz to dp.,187,3,188,8,187,3,188,8,5,False,0,188,,,,,
2023,211,1,56,C Jacobsen to rf for R Becker.,187,3,188,8,187,3,188,8,5,False,0,188,,,,,
2023,211,1,57,A Urtez grounded out to 3b (0-1 K).,187,3,188,8,187,3,188,8,5,False,0,188,53,5,,9,325
2023,211,1,58,H Flippen grounded out to 3b (1-1 KB).,187,3,188,8,187,3,188,8,5,False,1,188,53,5,,21,325
2023,211,1,59,E Piancastel walked (3-2 KBSBBB).,187,3,188,8,187,3,188,8,5,False,2,188,BB,0,,42,325
2023,211,1,60,G Svekis grounded out to 3b (1-0 B).,187,3,188,8,187,3,188,8,5,False,2,188,53,5,,23,325
2023,211,1,61,V Hayward flied out to cf (2-1 KBB).,187,3,188,8,188,8,187,3,6,True,0,188,F8,8,,3,19
2023,211,1,62,M Davidson grounded out to 3b (2-2 KBKB).,187,3,188,8,188,8,187,3,6,True,1,188,53,5,,310,19
2023,211,1,63,Si Romero flied out to rf.,187,3,188,8,188,8,187,3,6,True,2,188,F9,9,,292,19
2023,211,1,64,F Hammoude pinch hit for DJ Sanders.,187,3,188,8,187,3,188,8,6,False,0,188,,,,,
2023,211,1,65,F Hammoude grounded out to 2b (3-1 SBBB).,187,3,188,8,187,3,188,8,6,False,0,188,43,4,,775,325
2023,211,1,66,J Muffley struck out looking (1-2 KFFBK).,187,3,188,8,187,3,188,8,6,False,1,188,KL,0,,725,325
2023,211,1,67,M Zerkle struck out swinging (1-2 KBKFFS).,187,3,188,8,187,3,188,8,6,False,2,188,KS,0,,84,325
2023,211,1,68,S Fischer grounded out to p (3-2 BBKBK).,187,3,188,8,188,8,187,3,7,True,0,188,13,1,,37,19
2023,211,1,69,D Gibson singled to right center (0-0).,187,3,188,8,188,8,187,3,7,True,1,188,1B RC,9,right center,308,19
2023,211,1,70,D Wisz singled to left center (0-0); D Gibson advanced to second.,187,3,188,8,188,8,187,3,7,True,1,188,1B LC,7,left center,657,19
2023,211,1,71,C Jacobsen fouled out to 3b (1-1 KB).,187,3,188,8,188,8,187,3,7,True,1,188,FF5,5,,721,19
2023,211,1,72,"S Bates singled to catcher, bunt (0-1 F); D Wisz advanced to second; D Gibson advanced to third.",187,3,188,8,188,8,187,3,7,True,2,188,1B 2 BU,2,catcher,198,19
2023,211,1,73,H McCleney grounded out to 1b unassisted (1-0 B).,187,3,188,8,188,8,187,3,7,True,2,188,3UA,3,,28,19
2023,211,1,74,A Lorenz walked (3-2 KBBBFB).,187,3,188,8,187,3,188,8,7,False,0,188,BB,0,,159,325
2023,211,1,75,K Stewart-Hu reached on a fielder's choice to pitcher (0-0); A Lorenz out at second p to ss.,187,3,188,8,187,3,188,8,7,False,0,188,FC 1,1,pitcher,38,325
2023,211,1,76,A Urtez reached on a fielder's choice to shortstop (0-0); K Stewart-Hu out at second ss to 2b.,187,3,188,8,187,3,188,8,7,False,1,188,FC 6,6,shortstop,9,325
2023,211,1,77,H Flippen struck out swinging (1-2 KBFFS).,187,3,188,8,187,3,188,8,7,False,2,188,KS,0,,21,325
2023,212,2,-1,Start of game,189,0,186,0,186,0,189,0,1,True,0,,,,,,
2023,212,2,1,K Harshman grounded out to 3b (1-1 KB).,189,0,186,0,186,0,189,0,1,True,0,,53,5,,11,278
2023,212,2,2,J Jackson struck out looking (1-2 SFBK).,189,0,186,0,186,0,189,0,1,True,1,,KL,0,,54,278
2023,212,2,3,D Mulipola struck out swinging (1-2 FFBS).,189,0,186,0,186,0,189,0,1,True,2,,KS,0,,199,278
2023,212,2,4,A Leach flied out to lf (3-2 KBKBFB).,189,0,186,0,189,0,186,0,1,False,0,,F7,7,,69,196
2023,212,2,5,"R Garcia homered to left center, RBI (2-2 BKKFB).",189,1,186,0,189,1,186,0,1,False,1,189,HR LC RBI,7,left center,278,196
2023,212,2,6,T Edwards doubled down the lf line (0-0).,189,1,186,0,189,1,186,0,1,False,1,189,2B LL,7,lf line,46,196
2023,212,2,7,S Rhodes grounded out to p (0-1 F).,189,1,186,0,189,1,186,0,1,False,1,189,13,1,,297,196
2023,212,2,8,A Filler fouled out to 1b (1-2 BFF).,189,1,186,0,189,1,186,0,1,False,2,189,FF3,3,,305,196
2023,212,2,9,T Vidales flied out to cf (3-2 KBSBB).,189,1,186,0,186,0,189,1,2,True,0,189,F8,8,,29,278
2023,212,2,10,J Warren struck out swinging (1-2 KBFFS).,189,1,186,0,186,0,189,1,2,True,1,189,KS,0,,30,278
2023,212,2,11,"M Wiggins homered to right field, RBI (3-2 BBKBF).",189,1,186,1,186,1,189,1,2,True,2,,HR RF RBI,9,right field,48,278
2023,212,2,12,N Taylor hit by pitch (1-0 B).,189,1,186,1,186,1,189,1,2,True,2,,HP,0,,39,278
2023,212,2,13,A Ocasio popped up to 3b (3-2 KKBFBBFF).,189,1,186,1,186,1,189,1,2,True,2,,P5,5,,10,278
2023,212,2,14,B Nickles lined out to ss (1-0 B).,189,1,186,1,189,1,186,1,2,False,0,,L6,6,,204,196
2023,212,2,15,L Piper flied out to cf (1-1 BF).,189,1,186,1,189,1,186,1,2,False,1,,F8,8,,31,196
2023,212,2,16,Sy Romero grounded out to ss (0-0).,189,1,186,1,189,1,186,1,2,False,2,,63,6,,157,196
2023,212,2,17,S McKinney grounded out to 3b (1-0 B).,189,1,186,1,186,1,189,1,3,True,0,,53,5,,655,278
2023,212,2,18,K Harshman grounded out to 2b (3-2 BBKBKFF).,189,1,186,1,186,1,189,1,3,True,1,,43,4,,11,278
2023,212,2,19,J Jackson grounded out to 3b (1-1 FB).,189,1,186,1,186,1,189,1,3,True,2,,53,5,,54,278
2023,212,2,20,A Andrews singled to shortstop (1-0 B).,189,1,186,1,189,1,186,1,3,False,0,,1B SS,6,shortstop,197,196
2023,212,2,21,A Leach singled to third base (2-2 FBBK); A Andrews advanced to second.,189,1,186,1,189,1,186,1,3,False,0,,1B 3B,5,third base,69,196
2023,212,2,22,"R Garcia out at first c to 2b, SAC, bunt (1-0 B); A Leach advanced to second; A Andrews advanced to third.",189,1,186,1,189,1,186,1,3,False,0,,24 SAC BU,2,,278,196
2023,212,2,23,T Edwards reached on a fielder's choice (1-2 BKF); A Andrews out at home 2b to c.,189,1,186,1,189,1,186,1,3,False,1,,FC,0,,46,196
2023,212,2,24,S Rhodes struck out swinging (2-2 KBSBS).,189,1,186,1,189,1,186,1,3,False,2,,KS,0,,297,196
2023,212,2,25,D Mulipola struck out swinging (3-2 KFBFBBFS).,189,1,186,1,186,1,189,1,4,True,0,,KS,0,,199,278
2023,212,2,26,T Vidales grounded out to ss (3-2 BBKFFBF).,189,1,186,1,186,1,189,1,4,True,1,,63,6,,29,278
2023,212,2,27,J Warren doubled down the lf line (3-2 BBKBK).,189,1,186,1,186,1,189,1,4,True,2,,2B LL,7,lf line,30,278
2023,212,2,28,M Wiggins lined out to 3b (2-2 KBBF).,189,1,186,1,186,1,189,1,4,True,2,,L5,5,,48,278
2023,212,2,29,A Filler grounded out to ss (2-2 SBBK).,189,1,186,1,189,1,186,1,4,False,0,,63,6,,305,196
2023,212,2,30,B Nickles doubled to right center (0-0).,189,1,186,1,189,1,186,1,4,False,1,,2B RC,9,right center,204,196
2023,212,2,31,"L Piper grounded out to p, SAC, bunt (1-1 BF); B Nickles advanced to third.",189,1,186,1,189,1,186,1,4,False,1,,13 SAC BU,1,,31,196
2023,212,2,32,"Sy Romero singled to right center, RBI (2-2 KBBF); B Nickles scored.",189,2,186,1,189,2,186,1,4,False,2,189,1B RC RBI,9,right center,157,196
2023,212,2,33,A Andrews grounded out to 2b (3-2 KBBBK).,189,2,186,1,189,2,186,1,4,False,2,189,43,4,,197,196
2023,212,2,34,N Taylor fouled out to 1b (1-1 BS).,189,2,186,1,186,1,189,2,5,True,0,189,FF3,3,,39,278
2023,212,2,35,A Ocasio singled to left field (2-2 KKBBF).,189,2,186,1,186,1,189,2,5,True,1,189,1B LF,7,left field,10,278
2023,212,2,36,S McKinney struck out swinging (1-2 BFFS).,189,2,186,1,186,1,189,2,5,True,1,189,KS,0,,655,278
2023,212,2,37,K Harshman walked (3-2 SBBBFB); A Ocasio advanced to second.,189,2,186,1,186,1,189,2,5,True,2,189,BB,0,,11,278
2023,212,2,38,J Jackson walked (3-2 BBBKSFFB); K Harshman advanced to second; A Ocasio advanced to third.,189,2,186,1,186,1,189,2,5,True,2,189,BB,0,,54,278
2023,212,2,39,D Mulipola fouled out to 3b (1-0 B).,189,2,186,1,186,1,189,2,5,True,2,189,FF5,5,,199,278
2023,212,2,40,M Huskey to rf for A Ocasio.,189,2,186,1,189,2,186,1,5,False,0,189,,,,,
2023,212,2,41,T McQuillin to p for C Eberle.,189,2,186,1,189,2,186,1,5,False,0,189,,,,,
2023,212,2,42,A Leach walked (3-2 KKBBBB).,189,2,186,1,189,2,186,1,5,False,0,189,BB,0,,69,20
2023,212,2,43,"R Garcia doubled to right center, RBI (1-2 KSB); A Leach scored.",189,3,186,1,189,3,186,1,5,False,0,189,2B RC RBI,9,right center,278,20
2023,212,2,44,T Edwards singled up the middle (2-1 KBB); R Garcia advanced to third.,189,3,186,1,189,3,186,1,5,False,0,189,1B MI,8,middle,46,20
2023,212,2,45,C Clifton pinch ran for T Edwards.,189,3,186,1,189,3,186,1,5,False,0,189,,,,,
2023,212,2,46,"S Rhodes flied out to cf, SF, RBI (2-2 KFBB); R Garcia scored.",189,4,186,1,189,4,186,1,5,False,0,189,F8 SF RBI,8,,297,20
2023,212,2,47,J Roberts pinch hit for A Filler.,189,4,186,1,189,4,186,1,5,False,1,189,,,,,
2023,212,2,48,K Sandercock to p for T McQuillin.,189,4,186,1,189,4,186,1,5,False,1,189,,,,,
2023,212,2,49,J Roberts struck out swinging (3-2 BBBFSFS).,189,4,186,1,189,4,186,1,5,False,1,189,KS,0,,34,723
2023,212,2,50,B Nickles lined out to rf (0-0).,189,4,186,1,189,4,186,1,5,False,2,189,L9,9,,204,723
2023,212,2,51,R Garcia to 1b.,189,4,186,1,186,1,189,4,6,True,0,189,,,,,
2023,212,2,52,T Edwards to dp for C Clifton.,189,4,186,1,186,1,189,4,6,True,0,189,,,,,
2023,212,2,53,J Roberts to c.,189,4,186,1,186,1,189,4,6,True,0,189,,,,,
2023,212,2,54,S Littlejohn to p.,189,4,186,1,186,1,189,4,6,True,0,189,,,,,
2023,212,2,55,T Vidales walked (3-2 KBKFBFFFBB).,189,4,186,1,186,1,189,4,6,True,0,189,BB,0,,29,296
2023,212,2,56,J Warren popped up to ss (1-1 KB).,189,4,186,1,186,1,189,4,6,True,0,189,P6,6,,30,296
2023,212,2,57,M Wiggins reached on a fielder's choice (0-1 K); T Vidales out at second 2b to ss.,189,4,186,1,186,1,189,4,6,True,1,189,FC,0,,48,296
2023,212,2,58,N Taylor grounded out to 1b unassisted (1-2 FBF).,189,4,186,1,186,1,189,4,6,True,2,189,3U,3,,39,296
2023,212,2,59,D Mulipola to dp.,189,4,186,1,189,4,186,1,6,False,0,189,,,,,
2023,212,2,60,S Palacios to c for N Taylor.,189,4,186,1,189,4,186,1,6,False,0,189,,,,,
2023,212,2,61,L Piper grounded out to ss (1-0 B).,189,4,186,1,189,4,186,1,6,False,0,189,63,6,,31,723
2023,212,2,62,Sy Romero grounded out to 3b (0-2 KK).,189,4,186,1,189,4,186,1,6,False,1,189,53,5,,157,723
2023,212,2,63,A Andrews lined out to 3b.,189,4,186,1,189,4,186,1,6,False,2,189,L5,5,,197,723
2023,212,2,64,A Ocasio pinch hit for M Huskey.,189,4,186,1,186,1,189,4,7,True,0,189,,,,,
2023,212,2,65,A Ocasio walked (3-1 BBBKB).,189,4,186,1,186,1,189,4,7,True,0,189,BB,0,,10,296
2023,212,2,66,S McKinney reached on a fielder's choice (1-1 BF); A Ocasio out at second ss to 2b.,189,4,186,1,186,1,189,4,7,True,0,189,FC,0,,655,296
2023,212,2,67,K Harshman reached on a fielder's choice (2-0 BB); S McKinney out at second 2b to ss.,189,4,186,1,186,1,189,4,7,True,1,189,FC,0,,11,296
2023,212,2,68,J Jackson grounded out to 2b (1-1 KB).,189,4,186,1,186,1,189,4,7,True,2,189,43,4,,54,296
2023,213,3,-1,Start of game,187,0,189,0,189,0,187,0,1,True,0,,,,,,
2023,213,3,1,A Leach singled through the right side (3-2 BBKFFB).,187,0,189,0,189,0,187,0,1,True,0,,1B RS,9,right side,69,359
2023,213,3,2,S Rhodes reached on a fielder's choice (1-2 BKK); A Leach out at second ss to 2b.,187,0,189,0,189,0,187,0,1,True,0,,FC,0,,297,359
2023,213,3,3,B Nickles grounded out to 3b (0-0); S Rhodes advanced to second.,187,0,189,0,189,0,187,0,1,True,1,,53,5,,204,359
2023,213,3,4,T Edwards flied out to lf (0-2 SK).,187,0,189,0,189,0,187,0,1,True,2,,F7,7,,46,359
2023,213,3,5,A Lorenz singled down the lf line (0-0).,187,0,189,0,187,0,189,0,1,False,0,,1B LL,7,lf line,159,278
2023,213,3,6,K Stewart-Hu reached on a fielder's choice (3-1 BBKB); A Lorenz out at second ss to 2b.,187,0,189,0,187,0,189,0,1,False,0,,FC,0,,38,278
2023,213,3,7,K Stewart-Hu stole second.,187,0,189,0,187,0,189,0,1,False,1,,,,,,
2023,213,3,8,A Urtez struck out looking (2-2 BKBFK).,187,0,189,0,187,0,189,0,1,False,1,,KL,0,,9,278
2023,213,3,9,H Flippen grounded out to p (2-2 BKBF).,187,0,189,0,187,0,189,0,1,False,2,,13,1,,21,278
2023,213,3,10,R Garcia doubled down the lf line (1-2 BKF).,187,0,189,0,189,0,187,0,2,True,0,,2B LL,7,lf line,278,359
2023,213,3,11,Sy Romero grounded out to 3b (0-2 KF).,187,0,189,0,189,0,187,0,2,True,0,,53,5,,157,359
2023,213,3,12,C Clifton popped up to 3b (2-2 BKKFBF).,187,0,189,0,189,0,187,0,2,True,1,,P5,5,,22,359
2023,213,3,13,J Roberts hit by pitch (0-0).,187,0,189,0,189,0,187,0,2,True,2,,HP,0,,34,359
2023,213,3,14,A Andrews grounded out to 1b unassisted (1-1 KB).,187,0,189,0,189,0,187,0,2,True,2,,3U,3,,197,359
2023,213,3,15,E Piancastel struck out swinging (3-2 BBBKKFS).,187,0,189,0,187,0,189,0,2,False,0,,KS,0,,42,278
2023,213,3,16,G Svekis popped up to ss (3-1 BBKB).,187,0,189,0,187,0,189,0,2,False,1,,P6,6,,23,278
2023,213,3,17,DJ Sanders struck out swinging (2-2 BKBKFS).,187,0,189,0,187,0,189,0,2,False,2,,KS,0,,32,278
2023,213,3,18,A Leach struck out swinging (0-2 KKS).,187,0,189,0,189,0,187,0,3,True,0,,KS,0,,69,359
2023,213,3,19,S Rhodes flied out to cf (1-1 KB).,187,0,189,0,189,0,187,0,3,True,1,,F8,8,,297,359
2023,213,3,20,B Nickles popped up to 2b (2-1 BKB).,187,0,189,0,189,0,187,0,3,True,2,,P4,4,,204,359
2023,213,3,21,J Muffley grounded out to ss (0-0).,187,0,189,0,187,0,189,0,3,False,0,,63,6,,725,278
2023,213,3,22,M Zerkle singled up the middle (3-2 KBBBF).,187,0,189,0,187,0,189,0,3,False,1,,1B MI,8,middle,84,278
2023,213,3,23,A Lorenz walked (3-1 BFBBB); M Zerkle advanced to second.,187,0,189,0,187,0,189,0,3,False,1,,BB,0,,159,278
2023,213,3,24,K Stewart-Hu lined out to lf (1-1 BS).,187,0,189,0,187,0,189,0,3,False,1,,L7,7,,38,278
2023,213,3,25,"A Urtez singled to left field, advanced to second on the throw, RBI (0-0); A Lorenz advanced to third; M Zerkle scored.",187,1,189,0,187,1,189,0,3,False,2,187,1B LF T RBI,7,left field,9,278
2023,213,3,26,H Flippen flied out to lf (3-2 FBBBK).,187,1,189,0,187,1,189,0,3,False,2,187,F7,7,,21,278
2023,213,3,27,T Edwards popped up to ss (0-0).,187,1,189,0,189,0,187,1,4,True,0,187,P6,6,,46,359
2023,213,3,28,R Garcia flied out to c (1-0 B).,187,1,189,0,189,0,187,1,4,True,1,187,F2,2,,278,359
2023,213,3,29,Sy Romero hit by pitch (0-0).,187,1,189,0,189,0,187,1,4,True,2,187,HP,0,,157,359
2023,213,3,30,C Clifton flied out to lf (3-2 KFBBB).,187,1,189,0,189,0,187,1,4,True,2,187,F7,7,,22,359
2023,213,3,31,E Piancastel lined out to rf (0-0).,187,1,189,0,187,1,189,0,4,False,0,187,L9,9,,42,278
2023,213,3,32,G Svekis popped up to ss (2-1 BKB).,187,1,189,0,187,1,189,0,4,False,1,187,P6,6,,23,278
2023,213,3,33,F Hammoude pinch hit for DJ Sanders.,187,1,189,0,187,1,189,0,4,False,2,187,,,,,
2023,213,3,34,F Hammoude grounded out to 2b (1-2 KSB).,187,1,189,0,187,1,189,0,4,False,2,187,43,4,,775,278
2023,213,3,35,J Roberts walked (3-2 FBBBKB).,187,1,189,0,189,0,187,1,5,True,0,187,BB,0,,34,359
2023,213,3,36,L Piper pinch ran for J Roberts.,187,1,189,0,189,0,187,1,5,True,0,187,,,,,
2023,213,3,37,/  for L Piper.,187,1,189,0,189,0,187,1,5,True,0,187,,,,,
2023,213,3,38,A Andrews walked (3-2 FBFBFFFBB); L Piper advanced to second.,187,1,189,0,189,0,187,1,5,True,0,187,BB,0,,197,359
2023,213,3,39,"A Leach singled, bunt (0-0); A Andrews advanced to second; L Piper advanced to third.",187,1,189,0,189,0,187,1,5,True,0,187,1B BU,0,,69,359
2023,213,3,40,"S Rhodes singled to right field, 2 RBI (0-1 K); A Leach advanced to third; A Andrews scored; L Piper scored.",187,1,189,2,189,2,187,1,5,True,0,189,1B RF RBI2,9,right field,297,359
2023,213,3,41,A Denham to p for P St. George.,187,1,189,2,189,2,187,1,5,True,0,189,,,,,
2023,213,3,42,"B Nickles flied out to rf, SF, RBI (1-1 BF); A Leach scored.",187,1,189,3,189,3,187,1,5,True,0,189,F9 SF RBI,9,,204,171
2023,213,3,43,T Edwards hit into double play p to ss to 1b (2-2 BKBFF); S Rhodes out on the play.,187,1,189,3,189,3,187,1,5,True,1,189,163 DP,1,,46,171
2023,213,3,44,J Roberts to dp for L Piper.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,45,L Piper to 1b.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,46,R Garcia to dp.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,47,A Filler to 2b for C Clifton.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,48,A Harrell to 1b for J Roberts.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,49,B Yanez to p for L Piper.,187,1,189,3,187,1,189,3,5,False,0,189,,,,,
2023,213,3,50,J Muffley grounded out to ss (0-1 F).,187,1,189,3,187,1,189,3,5,False,0,189,63,6,,725,659
2023,213,3,51,"M Zerkle homered to right field, RBI (3-2 FKBBFFB).",187,2,189,3,187,2,189,3,5,False,1,189,HR RF RBI,9,right field,84,659
2023,213,3,52,A Lorenz flied out to cf (2-0 BB).,187,2,189,3,187,2,189,3,5,False,1,189,F8,8,,159,659
2023,213,3,53,K Stewart-Hu flied out to cf (0-1 F).,187,2,189,3,187,2,189,3,5,False,2,189,F8,8,,38,659
2023,213,3,54,R Garcia flied out to lf (1-2 KKFB).,187,2,189,3,189,3,187,2,6,True,0,189,F7,7,,278,171
2023,213,3,55,Sy Romero flied out to rf (0-0).,187,2,189,3,189,3,187,2,6,True,1,189,F9,9,,157,171
