season,game_id,game_number,game_report_id,play_seq_num,action,play_desc,player_id,team_id,period,clock,home_team_id,home_team_score,is_a_play,narrative_formatted,has_error,goals,assists,shots,shots_on_goal,assist_player_id,good_clear,failed_clear,disruptor_player_id,gw_goals,pp_goals,sh_goals,ua_goals,ot_goals,en_goals,gt_goals,fg_goals,shootout_goals,penalties,shot_clock_violations,rcs,ycs,mn_penalties,mj_penalties,match_penalties,fouls,face_won,face_lost,gbs,dc,ct,turnovers,caused_turnover_player_id,caused_turnover_team,d_save,minutes,seconds,goalie_time,ga,saves,goalie_player_id,shots_faced,scoring_play
2022,241,1,241,12,DC,Draw control by 223 Amanda Johansen.,193,223,1,07:31,223,1,True,Draw control by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,13,TURN,Turnover by 223 Lizzie Colson.,300,223,1,06:32,223,1,True,Turnover by 223 Lizzie Colson.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,14,GC,Green card on 223 Lizzie Colson.,,223,1,06:32,223,1,True,Green card on 223 Lizzie Colson.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,15,SHOT,"Shot by 224 Izzy McMahon, SAVE Taylor Moreno.",185,224,1,06:14,223,1,True,"Shot by 224 Izzy McMahon, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2022,241,1,241,16,CLEAR,Clear attempt by 223 good.,,223,1,05:56,223,1,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,17,SHOT,"GOAL by 223 Sam Apuzzo, goal number 1 for season.",130,223,1,05:42,223,1,True,"GOAL by 223 Sam Apuzzo, goal number 1 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,18,DC,Draw control by 223 Dempsey Arsenault.,138,223,1,05:42,223,2,True,Draw control by 223 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,19,SHOT,Shot by 223 Lauren Gilbert WIDE.,406,223,1,05:12,223,2,True,Shot by 223 Lauren Gilbert WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,392,0,False
2022,241,1,241,20,GB,Ground ball pickup by 224 Lindsey McKone.,181,224,1,05:09,223,2,True,Ground ball pickup by 224 Lindsey McKone.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,21,CLEAR,Clear attempt by 224 good.,,224,1,04:58,223,2,True,Clear attempt by 224 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,22,YC,Yellow card on 223 Amanda Johansen.,193,223,1,04:58,223,2,True,Yellow card on 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,24,SHOT,"GOAL by 224 Halle Majorana, Assist by Ally Mastroianni, goal number 1 for season.",101,224,1,04:24,223,2,True,"GOAL by 224 Halle Majorana, Assist by Ally Mastroianni, goal number 1 for season.",False,1,1,1,1,395,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2022,241,1,241,25,DC,Draw control by 223 Amanda Johansen.,193,223,1,04:24,223,2,True,Draw control by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,26,CLEAR,Clear attempt by 223 good.,,223,1,04:10,223,2,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,27,SHOT,"Shot by 223 Sam Geiersbach, SAVE Paulina DiFatta.",490,223,1,04:00,223,2,True,"Shot by 223 Sam Geiersbach, SAVE Paulina DiFatta.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,392,1,False
2022,241,1,241,28,GB,Ground ball pickup by 224 Kristen Carr.,156,224,1,03:58,223,2,True,Ground ball pickup by 224 Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,29,CLEAR,Clear attempt by 224 good.,,224,1,03:55,223,2,True,Clear attempt by 224 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,30,SHOT,Shot by 224 Taylor VanThof HIGH.,102,224,1,03:47,223,2,True,Shot by 224 Taylor VanThof HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2022,241,1,241,31,2PTR,"2-point Shot by 224 Taylor VanThof, SAVE Taylor Moreno.",102,224,1,03:27,223,2,True,"2-point Shot by 224 Taylor VanThof, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2022,241,1,241,32,GB,Ground ball pickup by 223 Emma Trenchard.,405,223,1,03:19,223,2,True,Ground ball pickup by 223 Emma Trenchard.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,33,FOUL,Foul on 224 Ally Mastroianni.,395,224,1,03:19,223,2,True,Foul on 224 Ally Mastroianni.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,34,CLEAR,Clear attempt by 223 good.,,223,1,02:42,223,2,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,35,SHOT,"GOAL by 223 Haley Warden, goal number 1 for season.",100,223,1,02:12,223,2,True,"GOAL by 223 Haley Warden, goal number 1 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,36,DC,Draw control by 224 Kayla Wood.,179,224,1,02:12,223,3,True,Draw control by 224 Kayla Wood.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,37,CLEAR,Clear attempt by 224 good.,,224,1,01:56,223,3,True,Clear attempt by 224 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,38,TURN,Turnover by 224 Lindsey McKone (caused by Lizzie Colson).,181,224,1,01:24,223,3,True,Turnover by 224 Lindsey McKone (caused by Lizzie Colson).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,,0,False
2022,241,1,241,39,GB,Ground ball pickup by 223 Dempsey Arsenault.,138,223,1,01:16,223,3,True,Ground ball pickup by 223 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,40,CLEAR,Clear attempt by 223 good.,,223,1,01:14,223,3,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,41,2PTR,2-point Shot by 223 Amanda Johansen WIDE.,193,223,1,01:12,223,3,True,2-point Shot by 223 Amanda Johansen WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,392,0,False
2022,241,1,241,42,SHOT,"GOAL by 223 Sam Apuzzo, Assist by Haley Warden, goal number 2 for season.",130,223,1,00:54,223,3,True,"GOAL by 223 Sam Apuzzo, Assist by Haley Warden, goal number 2 for season.",False,1,1,1,1,100,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,43,DC,Draw control by 223 Amanda Johansen.,193,223,1,00:54,223,4,True,Draw control by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,44,CLEAR,Clear attempt by 223 good.,,223,1,00:38,223,4,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,47,DC,Draw control by 223 Amanda Johansen.,193,223,2,10:00,223,0,True,Draw control by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,48,SHOT,"GOAL by 223 Lauren Gilbert, goal number 2 for season.",406,223,2,09:31,223,0,True,"GOAL by 223 Lauren Gilbert, goal number 2 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,49,DC,Draw control by 224 Ally Mastroianni.,395,224,2,09:31,223,5,True,Draw control by 224 Ally Mastroianni.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,50,SHOT,"Shot by 224 Izzy McMahon, SAVE Taylor Moreno.",185,224,2,08:53,223,5,True,"Shot by 224 Izzy McMahon, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2022,241,1,241,51,CLEAR,Clear attempt by 223 good.,,223,2,08:42,223,5,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,52,TURN,Turnover by 223 Dempsey Arsenault.,138,223,2,08:15,223,5,True,Turnover by 223 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,53,CLEAR,Clear attempt by 224 good.,,224,2,07:56,223,5,True,Clear attempt by 224 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,54,SHOT,"GOAL by 224 Ally Mastroianni, goal number 2 for season.",395,224,2,07:23,223,5,True,"GOAL by 224 Ally Mastroianni, goal number 2 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2022,241,1,241,55,DC,Draw control by 224 Sammy Jo Tracy.,95,224,2,07:23,223,5,True,Draw control by 224 Sammy Jo Tracy.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,56,TURN,Turnover by 224 Sammy Jo Tracy (caused by Amanda Johansen).,95,224,2,07:13,223,5,True,Turnover by 224 Sammy Jo Tracy (caused by Amanda Johansen).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,193,0,0,0,0,0,0,0,,0,False
2022,241,1,241,57,GB,Ground ball pickup by 223 Amanda Johansen.,193,223,2,07:10,223,5,True,Ground ball pickup by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,58,SHOT,"GOAL by 223 Lauren Gilbert, Assist by Sam Apuzzo, goal number 3 for season.",406,223,2,07:03,223,5,True,"GOAL by 223 Lauren Gilbert, Assist by Sam Apuzzo, goal number 3 for season.",False,1,1,1,1,130,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,59,DC,Draw control by 223 Dempsey Arsenault.,138,223,2,07:03,223,6,True,Draw control by 223 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,60,TURN,Turnover by 223 Lizzie Colson (caused by Kyra Pelton).,300,223,2,06:39,223,6,True,Turnover by 223 Lizzie Colson (caused by Kyra Pelton).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,183,0,0,0,0,0,0,0,,0,False
2022,241,1,241,61,GB,Ground ball pickup by 224 Kyra Pelton.,183,224,2,06:35,223,6,True,Ground ball pickup by 224 Kyra Pelton.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,62,CLEAR,Clear attempt by 224 failed.,,224,2,06:25,223,6,True,Clear attempt by 224 failed.,False,0,0,0,0,,0,1,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,63,TURN,Turnover by 224 Kristen Carr.,156,224,2,06:24,223,6,True,Turnover by 224 Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,64,GB,Ground ball pickup by 223 Lauren Gilbert.,406,223,2,06:20,223,6,True,Ground ball pickup by 223 Lauren Gilbert.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,65,SHOT,"GOAL by 223 Alyssa Parrella, Assist by Sam Apuzzo, goal number 1 for season.",173,223,2,06:03,223,6,True,"GOAL by 223 Alyssa Parrella, Assist by Sam Apuzzo, goal number 1 for season.",False,1,1,1,1,130,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,392,1,True
2022,241,1,241,67,GOALIE,Kady Glynn at goalie for 224.,186,224,2,06:03,223,7,True,Kady Glynn at goalie for 224.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,68,DC,Draw control by 224 Lindsey McKone.,181,224,2,06:03,223,7,True,Draw control by 224 Lindsey McKone.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,69,SHOT,Shot by 224 Ally Mastroianni HIGH.,395,224,2,05:47,223,7,True,Shot by 224 Ally Mastroianni HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,393,0,False
2022,241,1,241,70,SHOT,"GOAL by 224 Sammy Jo Tracy, Assist by Lindsey McKone, goal number 1 for season.",95,224,2,04:59,223,7,True,"GOAL by 224 Sammy Jo Tracy, Assist by Lindsey McKone, goal number 1 for season.",False,1,1,1,1,181,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2022,241,1,241,71,DC,Draw control by 224 Kristen Carr.,156,224,2,04:59,223,7,True,Draw control by 224 Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,72,SHOT,"GOAL by 224 Halle Majorana, goal number 2 for season.",101,224,2,04:36,223,7,True,"GOAL by 224 Halle Majorana, goal number 2 for season.",False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,393,1,True
2022,241,1,241,73,DC,Draw control by 223 Haley Warden.,100,223,2,04:36,223,7,True,Draw control by 223 Haley Warden.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,74,2PTR,"2-point GOAL by 223 Amanda Johansen, Assist by Sam Geiersbach, goal number 1 for season.",193,223,2,04:05,223,7,True,"2-point GOAL by 223 Amanda Johansen, Assist by Sam Geiersbach, goal number 1 for season.",False,1,1,1,1,490,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2022,241,1,241,75,DC,Draw control by 224 Lindsey McKone.,181,224,2,04:05,223,9,True,Draw control by 224 Lindsey McKone.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,76,SHOT,"Shot by 224 Ally Mastroianni, SAVE Taylor Moreno.",395,224,2,03:49,223,9,True,"Shot by 224 Ally Mastroianni, SAVE Taylor Moreno.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,393,1,False
2022,241,1,241,77,GB,Ground ball pickup by 223 Courtney Taylor.,394,223,2,03:46,223,9,True,Ground ball pickup by 223 Courtney Taylor.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,78,CLEAR,Clear attempt by 223 good.,,223,2,03:41,223,9,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,79,TURN,Turnover by 223 Sam Geiersbach.,490,223,2,03:18,223,9,True,Turnover by 223 Sam Geiersbach.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,80,CLEAR,Clear attempt by 224 failed.,,224,2,02:53,223,9,True,Clear attempt by 224 failed.,False,0,0,0,0,,0,1,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,81,TURN,Turnover by 224 Kristen Carr.,156,224,2,02:52,223,9,True,Turnover by 224 Kristen Carr.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,82,GB,Ground ball pickup by 223 Dempsey Arsenault.,138,223,2,02:49,223,9,True,Ground ball pickup by 223 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,83,CLEAR,Clear attempt by 223 good.,,223,2,02:44,223,9,True,Clear attempt by 223 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,84,SHOT,"GOAL by 223 Dempsey Arsenault, Assist by Sam Geiersbach, goal number 1 for season.",138,223,2,01:57,223,9,True,"GOAL by 223 Dempsey Arsenault, Assist by Sam Geiersbach, goal number 1 for season.",False,1,1,1,1,490,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,186,1,True
2022,241,1,241,85,DC,Draw control by 223 Alyssa Parrella.,173,223,2,01:57,223,10,True,Draw control by 223 Alyssa Parrella.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,86,TURN,Turnover by 223 Sam Geiersbach.,490,223,2,01:07,223,10,True,Turnover by 223 Sam Geiersbach.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2022,241,1,241,87,TURN,Turnover by 224 Halle Majorana (caused by Lizzie Colson).,101,224,2,00:30,223,10,True,Turnover by 224 Halle Majorana (caused by Lizzie Colson).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,,0,False
2022,241,1,241,88,GB,Ground ball pickup by 223 Amanda Johansen.,193,223,2,00:26,223,10,True,Ground ball pickup by 223 Amanda Johansen.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
