season,game_id,game_number,game_report_id,play_seq_num,action,play_desc,player_id,team_id,period,clock,home_team_id,home_team_score,is_a_play,narrative_formatted,has_error,goals,assists,shots,shots_on_goal,assist_player_id,good_clear,failed_clear,disruptor_player_id,gw_goals,pp_goals,sh_goals,ua_goals,ot_goals,en_goals,gt_goals,fg_goals,shootout_goals,penalties,shot_clock_violations,rcs,ycs,mn_penalties,mj_penalties,match_penalties,fouls,face_won,face_lost,gbs,dc,ct,turnovers,caused_turnover_player_id,caused_turnover_team,d_save,minutes,seconds,goalie_time,ga,saves,goalie_player_id,shots_faced,scoring_play
2021,91,1,91,13,DC,Draw control by 66 Dempsey Arsenault.,138,66,1,05:55,66,3,True,Draw control by 66 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,14,FOUL,Foul on 67 Sydney Pirreca.,127,67,1,05:55,66,3,True,Foul on 67 Sydney Pirreca.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,15,FPS,"Shot by 66 Kylie Ohlmiller, SAVE Angie Benson {free position shot}.",152,66,1,05:26,66,3,True,"Shot by 66 Kylie Ohlmiller, SAVE Angie Benson {free position shot}.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,172,1,False
2021,91,1,91,16,GB,Ground ball pickup by 66 Dempsey Arsenault.,138,66,1,05:21,66,3,True,Ground ball pickup by 66 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,17,TURN,Turnover by 66 Halle Majorana (caused by Katrina Geiger).,101,66,1,05:07,66,3,True,Turnover by 66 Halle Majorana (caused by Katrina Geiger).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105,0,0,0,0,0,0,0,,0,False
2021,91,1,91,18,GB,Ground ball pickup by 67 Katrina Geiger.,105,67,1,05:01,66,3,True,Ground ball pickup by 67 Katrina Geiger.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,19,CLEAR,Clear attempt by 67 good.,,67,1,04:59,66,3,True,Clear attempt by 67 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,20,SHOT,Shot by 67 Sydney Pirreca BLOCKED.,127,67,1,04:40,66,3,True,Shot by 67 Sydney Pirreca BLOCKED.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2021,91,1,91,21,TURN,Turnover by 67 Kenzie Kent (caused by Caroline Wakefield).,133,67,1,04:26,66,3,True,Turnover by 67 Kenzie Kent (caused by Caroline Wakefield).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,177,0,0,0,0,0,0,0,,0,False
2021,91,1,91,22,CLEAR,Clear attempt by 66 good.,,66,1,04:16,66,3,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,23,SHOT,GOAL by 66 Kayla Treanor.,111,66,1,03:45,66,3,True,GOAL by 66 Kayla Treanor.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,172,1,True
2021,91,1,91,25,DC,Draw control by 66 Haley Warden.,100,66,1,03:45,66,4,True,Draw control by 66 Haley Warden.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,26,SHOT,Shot by 66 Kayla Treanor HIT CROSSBAR.,,66,1,02:19,66,4,True,Shot by 66 Kayla Treanor HIT CROSSBAR.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,172,0,False
2021,91,1,91,27,GB,Ground ball pickup by 66 Nicole Levy.,182,66,1,02:11,66,4,True,Ground ball pickup by 66 Nicole Levy.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,28,TURN,Turnover by 66 Halle Majorana.,101,66,1,01:43,66,4,True,Turnover by 66 Halle Majorana.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,29,CLEAR,Clear attempt by 67 failed.,,67,1,01:41,66,4,True,Clear attempt by 67 failed.,False,0,0,0,0,,0,1,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,30,TURN,Turnover by 67 Tianna Wallpher.,125,67,1,01:39,66,4,True,Turnover by 67 Tianna Wallpher.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,31,GB,Ground ball pickup by 66 Kyra Pelton.,183,66,1,01:32,66,4,True,Ground ball pickup by 66 Kyra Pelton.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,32,SHOT,GOAL by 66 Kylie Ohlmiller.,152,66,1,01:10,66,4,True,GOAL by 66 Kylie Ohlmiller.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,172,1,True
2021,91,1,91,33,DC,Draw control by 67 Marie McCool.,155,67,1,01:10,66,5,True,Draw control by 67 Marie McCool.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,34,SHOT,"Shot by 67 Marie McCool, SAVE Britt Read.",155,67,1,01:02,66,5,True,"Shot by 67 Marie McCool, SAVE Britt Read.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,137,1,False
2021,91,1,91,35,GB,Ground ball pickup by 67 Kenzie Kent.,133,67,1,00:56,66,5,True,Ground ball pickup by 67 Kenzie Kent.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,36,SHOT,GOAL by 67 Marie McCool.,155,67,1,00:35,66,5,True,GOAL by 67 Marie McCool.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,137,1,True
2021,91,1,91,37,DC,Draw control by 66 Dempsey Arsenault.,138,66,1,00:35,66,5,True,Draw control by 66 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,38,TURN,Turnover by 66 Dempsey Arsenault (caused by Marie McCool).,138,66,1,00:24,66,5,True,Turnover by 66 Dempsey Arsenault (caused by Marie McCool).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,155,0,0,0,0,0,0,0,,0,False
2021,91,1,91,39,GB,Ground ball pickup by 67 Marie McCool.,155,67,1,00:19,66,5,True,Ground ball pickup by 67 Marie McCool.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,40,TURN,Turnover by 67 Sydney Pirreca (caused by Kayla Wood).,127,67,1,00:15,66,5,True,Turnover by 67 Sydney Pirreca (caused by Kayla Wood).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,179,0,0,0,0,0,0,0,,0,False
2021,91,1,91,41,GB,Ground ball pickup by 66 Taryn VanThof.,142,66,1,00:09,66,5,True,Ground ball pickup by 66 Taryn VanThof.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,42,CLEAR,Clear attempt by 66 good.,,66,1,00:06,66,5,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,43,END-PRD,End-of-period.,,66,1,00:00,66,5,True,End-of-period.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,45,DC,Draw control by 66 Kayla Treanor.,111,66,2,08:00,66,0,True,Draw control by 66 Kayla Treanor.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,46,GB,Ground ball pickup by 66 Kayla Treanor.,111,66,2,07:44,66,0,True,Ground ball pickup by 66 Kayla Treanor.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,47,SHOT,"Shot by 66 Kylie Ohlmiller, SAVE Angie Benson.",152,66,2,07:12,66,0,True,"Shot by 66 Kylie Ohlmiller, SAVE Angie Benson.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,172,1,False
2021,91,1,91,48,CLEAR,Clear attempt by 67 good.,,67,2,07:01,66,0,True,Clear attempt by 67 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,49,SHOT,"Shot by 67 Sydney Pirreca, SAVE Britt Read.",127,67,2,06:27,66,0,True,"Shot by 67 Sydney Pirreca, SAVE Britt Read.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,137,1,False
2021,91,1,91,50,CLEAR,Clear attempt by 66 good.,,66,2,06:18,66,0,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,51,SHOT,GOAL by 66 Halle Majorana.,101,66,2,05:56,66,0,True,GOAL by 66 Halle Majorana.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,172,1,True
2021,91,1,91,52,DC,Draw control by 66 Kayla Wood.,179,66,2,05:56,66,6,True,Draw control by 66 Kayla Wood.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,53,CLEAR,Clear attempt by 66 good.,,66,2,05:35,66,6,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,54,SHOT,GOAL by 66 Kayla Treanor.,111,66,2,05:07,66,6,True,GOAL by 66 Kayla Treanor.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,172,1,True
2021,91,1,91,55,DC,Draw control by 66 Dempsey Arsenault.,138,66,2,05:07,66,7,True,Draw control by 66 Dempsey Arsenault.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,56,TURN,Turnover by 66 Dempsey Arsenault (caused by Marie McCool).,138,66,2,04:55,66,7,True,Turnover by 66 Dempsey Arsenault (caused by Marie McCool).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,155,0,0,0,0,0,0,0,,0,False
2021,91,1,91,57,GB,Ground ball pickup by 67 Kenzie Kent.,133,67,2,04:52,66,7,True,Ground ball pickup by 67 Kenzie Kent.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,58,SHOT,Shot by 67 Kenzie Kent HIGH.,133,67,2,04:05,66,7,True,Shot by 67 Kenzie Kent HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2021,91,1,91,59,SHOT,GOAL by 67 Marie McCool.,155,67,2,04:01,66,7,True,GOAL by 67 Marie McCool.,False,1,0,1,1,,0,0,,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,137,1,True
2021,91,1,91,61,DC,Draw control by 67 Tianna Wallpher.,125,67,2,04:01,66,7,True,Draw control by 67 Tianna Wallpher.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,62,TURN,Turnover by 67 Tianna Wallpher (caused by Haley Warden).,125,67,2,03:45,66,7,True,Turnover by 67 Tianna Wallpher (caused by Haley Warden).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,,0,False
2021,91,1,91,63,GB,Ground ball pickup by 66 Ally Kennedy.,174,66,2,03:41,66,7,True,Ground ball pickup by 66 Ally Kennedy.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,64,CLEAR,Clear attempt by 66 good.,,66,2,03:35,66,7,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,65,TURN,Turnover by 66 Ally Kennedy (caused by Marie McCool).,174,66,2,03:14,66,7,True,Turnover by 66 Ally Kennedy (caused by Marie McCool).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,155,0,0,0,0,0,0,0,,0,False
2021,91,1,91,66,GB,Ground ball pickup by 67 Taylor VanThof.,102,67,2,03:12,66,7,True,Ground ball pickup by 67 Taylor VanThof.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,67,TURN,Turnover by 67 Taylor VanThof (caused by Halle Majorana).,102,67,2,03:10,66,7,True,Turnover by 67 Taylor VanThof (caused by Halle Majorana).,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,101,0,0,0,0,0,0,0,,0,False
2021,91,1,91,68,GB,Ground ball pickup by 66 Halle Majorana.,101,66,2,03:06,66,7,True,Ground ball pickup by 66 Halle Majorana.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,69,SHOT,Shot by 66 Halle Majorana BLOCKED.,101,66,2,03:03,66,7,True,Shot by 66 Halle Majorana BLOCKED.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,172,0,False
2021,91,1,91,70,GB,Ground ball pickup by 66 Kayla Treanor.,111,66,2,02:58,66,7,True,Ground ball pickup by 66 Kayla Treanor.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,71,SHOT,"Shot by 66 Kayla Treanor, SAVE Angie Benson.",111,66,2,02:57,66,7,True,"Shot by 66 Kayla Treanor, SAVE Angie Benson.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,172,1,False
2021,91,1,91,72,GB,Ground ball pickup by 67 Taylor VanThof.,102,67,2,02:55,66,7,True,Ground ball pickup by 67 Taylor VanThof.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,73,CLEAR,Clear attempt by 67 good.,,67,2,02:39,66,7,True,Clear attempt by 67 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,74,SHOT,Shot by 67 Kenzie Kent HIGH.,133,67,2,02:27,66,7,True,Shot by 67 Kenzie Kent HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2021,91,1,91,75,GB,Ground ball pickup by 66 Kathy Rudkin.,108,66,2,02:20,66,7,True,Ground ball pickup by 66 Kathy Rudkin.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,76,CLEAR,Clear attempt by 66 good.,,66,2,02:14,66,7,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,77,SHOT,"Shot by 66 Halle Majorana, SAVE Angie Benson.",101,66,2,01:47,66,7,True,"Shot by 66 Halle Majorana, SAVE Angie Benson.",False,0,0,1,1,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,172,1,False
2021,91,1,91,78,CLEAR,Clear attempt by 67 good.,,67,2,01:34,66,7,True,Clear attempt by 67 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,79,TURN,Turnover by 67 Mollie Stevens.,109,67,2,01:05,66,7,True,Turnover by 67 Mollie Stevens.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,80,CLEAR,Clear attempt by 66 good.,,66,2,00:58,66,7,True,Clear attempt by 66 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,81,TURN,Turnover by 66 Caroline Wakefield.,177,66,2,00:50,66,7,True,Turnover by 66 Caroline Wakefield.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,82,CLEAR,Clear attempt by 67 good.,,67,2,00:40,66,7,True,Clear attempt by 67 good.,False,0,0,0,0,,1,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,83,SHOT,Shot by 67 Taylor VanThof WIDE.,102,67,2,00:13,66,7,True,Shot by 67 Taylor VanThof WIDE.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2021,91,1,91,84,SHOT,Shot by 67 Kenzie Kent HIGH.,133,67,2,00:05,66,7,True,Shot by 67 Kenzie Kent HIGH.,False,0,0,1,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,137,0,False
2021,91,1,91,85,END-PRD,End-of-period.,,67,2,00:00,66,7,True,End-of-period.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,87,GOALIE,Kady Glynn at goalie for 66.,186,66,3,08:00,66,0,True,Kady Glynn at goalie for 66.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,88,DC,Draw control by 66 Haley Warden.,100,66,3,08:00,66,0,True,Draw control by 66 Haley Warden.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,89,GB,Ground ball pickup by 66 Haley Warden.,100,66,3,07:49,66,0,True,Ground ball pickup by 66 Haley Warden.,False,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,,0,False
2021,91,1,91,90,SHOT,"GOAL by 66 Kylie Ohlmiller, Assist by Dempsey Arsenault.",152,66,3,07:20,66,0,True,"GOAL by 66 Kylie Ohlmiller, Assist by Dempsey Arsenault.",False,1,1,1,1,138,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,172,1,True
