season,game_id,game_number,play_seq_num,narrative_formatted,start_time,end_time,set_number,set_status_lk,rally_number,play_code,play_text,player_id,serve_ace,serve_error,serve_continue,attack_kill,attack_error,attack_continue,pass_good,pass_error,pass_continue,dig_dig,dig_continue,block_continue,block_stuff,set_assist,set_error,set_continue,home_team_id,home_team_score,away_team_id,away_team_Score,scoring_team_id
2021,31,1,79,,2551.398493791,2552.398493791,1,In Progress,11,Point Team B,Play 79 - None - Point Team B - None - 2551.398493791,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,3,29,8,
2021,31,1,84,,2571.9314475283,2572.9314475283,1,In Progress,12,Point Team A,Play 84 - None - Point Team A - None - 2571.9314475283,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,4,29,8,
2021,31,1,91,,2600.7312770603,2601.7312770603,1,In Progress,13,Point Team A,Play 91 - None - Point Team A - None - 2600.7312770603,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,8,
2021,31,1,95,,2628.2646935557,2629.2646935557,1,In Progress,14,Point Team A,Play 95 - None - Point Team A - None - 2628.2646935557,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,8,
2021,31,1,97,,2648.7318528623,2649.7318528623,1,In Progress,15,Point Team B,Play 97 - None - Point Team B - None - 2648.7318528623,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,9,
2021,31,1,106,,2698.0650411397,2699.0650411397,1,In Progress,16,Point Team B,Play 106 - None - Point Team B - None - 2698.0650411397,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,10,
2021,31,1,113,,2726.998357901,2727.998357901,1,In Progress,17,Point Team B,Play 113 - None - Point Team B - None - 2726.998357901,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,11,
2021,31,1,120,,2756.198250239,2757.198250239,1,In Progress,18,Point Team B,Play 120 - None - Point Team B - None - 2756.198250239,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,12,
2021,31,1,124,,2937.8641783357,2938.8641783357,1,In Progress,19,Point Team B,Play 124 - None - Point Team B - None - 2937.8641783357,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,13,
2021,31,1,126,,2946.597011835,2947.597011835,1,In Progress,20,Point Team A,Play 126 - None - Point Team A - None - 2946.597011835,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,13,
2021,31,1,131,,2989.798359744,2990.798359744,1,In Progress,21,Point Team B,Play 131 - None - Point Team B - None - 2989.798359744,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,14,
2021,31,1,135,,3030.7311627763,3031.7311627763,1,In Progress,22,Point Team B,Play 135 - None - Point Team B - None - 3030.7311627763,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,15,
2021,31,1,144,,3153.6652728757,3158.6650039147,1,In Progress,23,Attack,Play 144 - 118 - Attack - Kill - 3153.6652728757,118,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,15,
2021,31,1,145,,3164.4646830297,3165.4646830297,1,In Progress,24,Point Team A,Play 145 - None - Point Team A - None - 3164.4646830297,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,8,29,16,
2021,31,1,159,,3226.4636631347,3227.4636631347,1,In Progress,25,Point Team A,Play 159 - None - Point Team A - None - 3226.4636631347,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,15,
2021,31,1,164,,3258.0649753987,3259.0649753987,1,In Progress,26,Point Team B,Play 164 - None - Point Team B - None - 3258.0649753987,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,16,
2021,31,1,169,,3294.6645932267,3295.6645932267,1,In Progress,27,Point Team A,Play 169 - None - Point Team A - None - 3294.6645932267,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,11,29,16,
2021,31,1,171,,3323.9313577853,3324.9313577853,1,In Progress,28,Point Team B,Play 171 - None - Point Team B - None - 3323.9313577853,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,11,29,17,
2021,31,1,176,,3349.1313272413,3350.1313272413,1,In Progress,29,Point Team A,Play 176 - None - Point Team A - None - 3349.1313272413,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,17,
2021,31,1,181,,3377.6649550687,3378.6649550687,1,In Progress,30,Point Team B,Play 181 - None - Point Team B - None - 3377.6649550687,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,18,
2021,31,1,184,,3404.3316350613,3405.3316350613,1,In Progress,31,Point Team B,Play 184 - None - Point Team B - None - 3404.3316350613,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,19,
2021,31,1,191,,3425.2631736967,3426.2631736967,1,In Progress,32,Point Team B,Play 191 - None - Point Team B - None - 3425.2631736967,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,20,
2021,31,1,198,,3572.3246562333,3573.3246562333,1,In Progress,33,Point Team B,Play 198 - None - Point Team B - None - 3572.3246562333,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,21,
2021,31,1,205,,3608.0649793967,3609.0649793967,1,In Progress,34,Point Team B,Play 205 - None - Point Team B - None - 3608.0649793967,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,22,
2021,31,1,209,,3641.1317004393,3642.1317004393,1,In Progress,35,Point Team B,Play 209 - None - Point Team B - None - 3641.1317004393,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,23,
2021,31,1,213,,3655.9316209383,3656.9316209383,1,In Progress,36,Point Team B,Play 213 - None - Point Team B - None - 3655.9316209383,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,24,
2021,31,1,220,,3678.3311092683,3679.3311092683,1,In Progress,37,Point Team B,Play 220 - None - Point Team B - None - 3678.3311092683,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,25,
2021,31,1,229,,4080.3315116613,4081.3315116613,2,In Progress,38,Point Team A,Play 229 - None - Point Team A - None - 4080.3315116613,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,1,29,0,
2021,31,1,242,,4121.1315604163,4122.1315604163,2,In Progress,39,Point Team A,Play 242 - None - Point Team A - None - 4121.1315604163,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,2,29,0,
2021,31,1,246,,4149.8650368367,4150.8650368367,2,In Progress,40,Point Team B,Play 246 - None - Point Team B - None - 4149.8650368367,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,2,29,1,
2021,31,1,251,,4173.1316065433,4174.1316065433,2,In Progress,41,Point Team A,Play 251 - None - Point Team A - None - 4173.1316065433,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,3,29,1,
2021,31,1,253,,4192.998252642,4193.998252642,2,In Progress,42,Point Team B,Play 253 - None - Point Team B - None - 4192.998252642,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,3,29,2,
2021,31,1,258,,4218.598163684,4219.598163684,2,In Progress,43,Point Team A,Play 258 - None - Point Team A - None - 4218.598163684,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,4,29,2,
2021,31,1,260,,4234.0649337017,4235.0649337017,2,In Progress,44,Point Team B,Play 260 - None - Point Team B - None - 4234.0649337017,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,4,29,3,
2021,31,1,266,,4261.9320250403,4262.9320250403,2,In Progress,45,Point Team A,Play 266 - None - Point Team A - None - 4261.9320250403,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,3,
2021,31,1,275,,4310.4648788837,4311.4648788837,2,In Progress,46,Point Team B,Play 275 - None - Point Team B - None - 4310.4648788837,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,4,
2021,31,1,284,,4355.0367237043,4356.0367237043,2,In Progress,47,Point Team B,Play 284 - None - Point Team B - None - 4355.0367237043,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,5,
2021,31,1,297,,4541.9315549203,4542.9315549203,2,In Progress,48,Point Team B,Play 297 - None - Point Team B - None - 4541.9315549203,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,6,
2021,31,1,305,,4588.4647878967,4589.4647878967,2,In Progress,49,Point Team B,Play 305 - None - Point Team B - None - 4588.4647878967,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,7,
2021,31,1,308,,4611.6647949137,4612.6647949137,2,In Progress,50,Point Team B,Play 308 - None - Point Team B - None - 4611.6647949137,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,8,
2021,31,1,312,,4673.6649786127,4674.6649786127,2,In Progress,51,Point Team B,Play 312 - None - Point Team B - None - 4673.6649786127,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,9,
2021,31,1,319,,4699.2650833567,4700.2650833567,2,In Progress,52,Point Team B,Play 319 - None - Point Team B - None - 4699.2650833567,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,10,
2021,31,1,325,,4738.7316290133,4739.7316290133,2,In Progress,53,Point Team B,Play 325 - None - Point Team B - None - 4738.7316290133,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,11,
2021,31,1,332,,4775.3312484613,4776.3312484613,2,In Progress,54,Point Team A,Play 332 - None - Point Team A - None - 4775.3312484613,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,11,
2021,31,1,339,,4808.1314307163,4809.1314307163,2,In Progress,55,Point Team A,Play 339 - None - Point Team A - None - 4808.1314307163,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,11,
2021,31,1,344,,4828.397466149,4829.397466149,2,In Progress,56,Point Team B,Play 344 - None - Point Team B - None - 4828.397466149,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,12,
2021,31,1,349,,4860.396273888,4861.396273888,2,In Progress,57,Point Team A,Play 349 - None - Point Team A - None - 4860.396273888,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,8,29,12,
2021,31,1,360,,4903.998116247,4904.998116247,2,In Progress,58,Point Team A,Play 360 - None - Point Team A - None - 4903.998116247,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,9,29,12,
2021,31,1,365,,4925.3314489513,4926.3314489513,2,In Progress,59,Point Team B,Play 365 - None - Point Team B - None - 4925.3314489513,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,9,29,13,
2021,31,1,370,,4962.7314752233,4963.7314752233,2,In Progress,60,Point Team A,Play 370 - None - Point Team A - None - 4962.7314752233,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,13,
2021,31,1,377,,5019.597622943,5020.597622943,2,In Progress,61,Point Team A,Play 377 - None - Point Team A - None - 5019.597622943,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,11,29,13,
2021,31,1,383,,5046.1314215303,5047.1314215303,2,In Progress,62,Point Team A,Play 383 - None - Point Team A - None - 5046.1314215303,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,13,
2021,31,1,387,,5067.5315954833,5068.5315954833,2,In Progress,63,Point Team B,Play 387 - None - Point Team B - None - 5067.5315954833,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,14,
2021,31,1,392,,5091.0646756927,5092.0646756927,2,In Progress,64,Point Team A,Play 392 - None - Point Team A - None - 5091.0646756927,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,13,29,14,
2021,31,1,399,,5145.3300119433,5146.3300119433,2,In Progress,65,Point Team A,Play 399 - None - Point Team A - None - 5145.3300119433,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,14,29,14,
2021,31,1,406,,5163.4648050447,5164.4648050447,2,In Progress,66,Point Team A,Play 406 - None - Point Team A - None - 5163.4648050447,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,15,29,14,
2021,31,1,409,,5191.1312692013,5192.1312692013,2,In Progress,67,Point Team A,Play 409 - None - Point Team A - None - 5191.1312692013,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,16,29,14,
2021,31,1,411,,5342.992277959,5343.992277959,2,In Progress,68,Point Team B,Play 411 - None - Point Team B - None - 5342.992277959,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,16,29,15,
2021,31,1,419,,5389.39830959,5390.39830959,2,In Progress,69,Point Team B,Play 419 - None - Point Team B - None - 5389.39830959,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,16,29,16,
2021,31,1,424,,5414.3311246363,5415.3311246363,2,In Progress,70,Point Team A,Play 424 - None - Point Team A - None - 5414.3311246363,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,17,29,16,
2021,31,1,429,,5432.0642868207,5433.0642868207,2,In Progress,71,Point Team B,Play 429 - None - Point Team B - None - 5432.0642868207,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,17,29,17,
2021,31,1,434,,5460.197660613,5461.197660613,2,In Progress,72,Point Team A,Play 434 - None - Point Team A - None - 5460.197660613,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,17,
2021,31,1,440,,5487.79762179,5488.79762179,2,In Progress,73,Point Team B,Play 440 - None - Point Team B - None - 5487.79762179,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,18,
2021,31,1,455,,5540.598231827,5541.598231827,2,In Progress,74,Point Team B,Play 455 - None - Point Team B - None - 5540.598231827,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,19,
2021,31,1,459,,5588.398390525,5589.398390525,2,In Progress,75,Point Team B,Play 459 - None - Point Team B - None - 5588.398390525,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,20,
2021,31,1,464,,5615.6648621257,5616.6648621257,2,In Progress,76,Point Team B,Play 464 - None - Point Team B - None - 5615.6648621257,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,21,
2021,31,1,471,,5799.2649788437,5800.2649788437,2,In Progress,77,Point Team B,Play 471 - None - Point Team B - None - 5799.2649788437,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,22,
2021,31,1,481,,5832.8649205937,5833.8649205937,2,In Progress,78,Point Team B,Play 481 - None - Point Team B - None - 5832.8649205937,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,23,
2021,31,1,490,,5886.99798625,5887.99798625,2,In Progress,79,Point Team A,Play 490 - None - Point Team A - None - 5886.99798625,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,19,29,23,
2021,31,1,495,,5916.7313951043,5917.7313951043,2,In Progress,80,Point Team A,Play 495 - None - Point Team A - None - 5916.7313951043,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,20,29,23,
2021,31,1,506,,5948.3314489153,5949.3314489153,2,In Progress,81,Point Team A,Play 506 - None - Point Team A - None - 5948.3314489153,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,23,
2021,31,1,511,,5979.9314249523,5980.9314249523,2,In Progress,82,Point Team B,Play 511 - None - Point Team B - None - 5979.9314249523,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,24,
2021,31,1,517,,5999.374928223,6000.374928223,2,In Progress,83,Point Team B,Play 517 - None - Point Team B - None - 5999.374928223,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,25,
2021,31,1,525,,6361.5293224033,6362.5293224033,3,In Progress,84,Point Team B,Play 525 - None - Point Team B - None - 6361.5293224033,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0,29,1,
2021,31,1,529,,6391.6635999707,6392.6635999707,3,In Progress,85,Point Team B,Play 529 - None - Point Team B - None - 6391.6635999707,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0,29,2,
2021,31,1,532,,6537.2646337447,6538.2646337447,3,In Progress,86,Point Team B,Play 532 - None - Point Team B - None - 6537.2646337447,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0,29,3,
2021,31,1,539,,6570.3316403483,6571.3316403483,3,In Progress,87,Point Team B,Play 539 - None - Point Team B - None - 6570.3316403483,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0,29,4,
2021,31,1,543,,6585.798305321,6586.798305321,3,In Progress,88,Point Team B,Play 543 - None - Point Team B - None - 6585.798305321,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0,29,5,
2021,31,1,545,,6608.99755195,6609.99755195,3,In Progress,89,Point Team A,Play 545 - None - Point Team A - None - 6608.99755195,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,1,29,5,
2021,31,1,550,,6644.189680577,6645.189680577,3,In Progress,90,Point Team B,Play 550 - None - Point Team B - None - 6644.189680577,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,1,29,6,
2021,31,1,555,,6664.7310452633,6665.7310452633,3,In Progress,91,Point Team A,Play 555 - None - Point Team A - None - 6664.7310452633,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,2,29,6,
2021,31,1,561,,6690.196761235,6691.196761235,3,In Progress,92,Point Team A,Play 561 - None - Point Team A - None - 6690.196761235,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,3,29,6,
2021,31,1,569,,6725.3943088,6726.3943088,3,In Progress,93,Point Team A,Play 569 - None - Point Team A - None - 6725.3943088,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,4,29,6,
2021,31,1,571,,6744.8645540187,6745.8645540187,3,In Progress,94,Point Team A,Play 571 - None - Point Team A - None - 6744.8645540187,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,5,29,6,
2021,31,1,578,,6782.7312204873,6783.7312204873,3,In Progress,95,Point Team A,Play 578 - None - Point Team A - None - 6782.7312204873,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,6,
2021,31,1,584,,6797.5304167203,6798.5304167203,3,In Progress,96,Point Team B,Play 584 - None - Point Team B - None - 6797.5304167203,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,6,29,7,
2021,31,1,595,,6834.0152667807,6835.0152667807,3,In Progress,97,Point Team A,Play 595 - None - Point Team A - None - 6834.0152667807,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,7,
2021,31,1,600,,6861.9315151933,6862.9315151933,3,In Progress,98,Point Team B,Play 600 - None - Point Team B - None - 6861.9315151933,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,8,
2021,31,1,603,,6893.5315862853,6894.5315862853,3,In Progress,99,Point Team B,Play 603 - None - Point Team B - None - 6893.5315862853,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,9,
2021,31,1,610,,6915.5301419963,6916.5301419963,3,In Progress,100,Point Team B,Play 610 - None - Point Team B - None - 6915.5301419963,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,7,29,10,
2021,31,1,617,,6947.397308249,6948.397308249,3,In Progress,101,Point Team A,Play 617 - None - Point Team A - None - 6947.397308249,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,8,29,10,
2021,31,1,623,,6968.7318129173,6969.7318129173,3,In Progress,102,Point Team B,Play 623 - None - Point Team B - None - 6968.7318129173,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,8,29,11,
2021,31,1,630,,7003.0650672837,7004.0650672837,3,In Progress,103,Point Team B,Play 630 - None - Point Team B - None - 7003.0650672837,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,8,29,12,
2021,31,1,632,,7025.9313854173,7026.9313854173,3,In Progress,104,Point Team A,Play 632 - None - Point Team A - None - 7025.9313854173,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,9,29,12,
2021,31,1,636,,7067.39797095,7068.39797095,3,In Progress,105,Point Team A,Play 636 - None - Point Team A - None - 7067.39797095,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,12,
2021,31,1,641,,7108.598304135,7109.598304135,3,In Progress,106,Point Team B,Play 641 - None - Point Team B - None - 7108.598304135,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,13,
2021,31,1,646,,7147.1315304763,7148.1315304763,3,In Progress,107,Point Team B,Play 646 - None - Point Team B - None - 7147.1315304763,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,10,29,14,
2021,31,1,651,,7164.597963324,7165.597963324,3,In Progress,108,Point Team A,Play 651 - None - Point Team A - None - 7164.597963324,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,11,29,14,
2021,31,1,662,,7210.7305627333,7211.7305627333,3,In Progress,109,Point Team A,Play 662 - None - Point Team A - None - 7210.7305627333,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,14,
2021,31,1,675,,7255.5316434913,7256.5316434913,3,In Progress,110,Point Team B,Play 675 - None - Point Team B - None - 7255.5316434913,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,15,
2021,31,1,678,,7291.798302268,7292.798302268,3,In Progress,111,Point Team B,Play 678 - None - Point Team B - None - 7291.798302268,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,12,29,16,
2021,31,1,683,,7433.1314481923,7434.1314481923,3,In Progress,112,Point Team A,Play 683 - None - Point Team A - None - 7433.1314481923,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,13,29,16,
2021,31,1,687,,7465.1316261663,7466.1316261663,3,In Progress,113,Point Team B,Play 687 - None - Point Team B - None - 7465.1316261663,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,13,29,17,
2021,31,1,692,,7492.997854777,7493.997854777,3,In Progress,114,Point Team A,Play 692 - None - Point Team A - None - 7492.997854777,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,14,29,17,
2021,31,1,696,,7514.397990241,7515.397990241,3,In Progress,115,Point Team A,Play 696 - None - Point Team A - None - 7514.397990241,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,15,29,17,
2021,31,1,702,,7536.1308546543,7537.1308546543,3,In Progress,116,Point Team B,Play 702 - None - Point Team B - None - 7536.1308546543,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,15,29,18,
2021,31,1,711,,7563.4644902497,7564.4644902497,3,In Progress,117,Point Team A,Play 711 - None - Point Team A - None - 7563.4644902497,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,16,29,18,
2021,31,1,715,,7612.1317532203,7613.1317532203,3,In Progress,118,Point Team A,Play 715 - None - Point Team A - None - 7612.1317532203,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,17,29,18,
2021,31,1,718,,7625.0649782627,7630.5309877553,3,In Progress,120,Attack,Play 718 - 74 - Attack - Kill - 7625.0649782627,74,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27,18,29,18,
2021,31,1,725,,7657.8643612327,7658.8643612327,3,In Progress,121,Point Team A,Play 725 - None - Point Team A - None - 7657.8643612327,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,20,29,18,
2021,31,1,732,,7769.3305137103,7770.3305137103,3,In Progress,122,Point Team A,Play 732 - None - Point Team A - None - 7769.3305137103,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,18,
2021,31,1,737,,7794.8640271917,7795.8640271917,3,In Progress,123,Point Team B,Play 737 - None - Point Team B - None - 7794.8640271917,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,19,
2021,31,1,743,,7850.198036468,7851.198036468,3,In Progress,124,Point Team B,Play 743 - None - Point Team B - None - 7850.198036468,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,21,29,20,
2021,31,1,748,,7881.6647565167,7882.6647565167,3,In Progress,125,Point Team A,Play 748 - None - Point Team A - None - 7881.6647565167,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,22,29,20,
2021,31,1,760,,8025.1315107043,8026.1315107043,3,In Progress,126,Point Team B,Play 760 - None - Point Team B - None - 8025.1315107043,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,22,29,21,
2021,31,1,764,,8047.2640140257,8048.2640140257,3,In Progress,127,Point Team A,Play 764 - None - Point Team A - None - 8047.2640140257,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,23,29,21,
2021,31,1,769,,8086.598416068,8087.598416068,3,In Progress,128,Point Team B,Play 769 - None - Point Team B - None - 8086.598416068,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,23,29,22,
