season,game_id,game_number,play_seq_num,narrative_formatted,start_time,end_time,set_number,set_status_lk,rally_number,play_code,play_text,player_id,serve_ace,serve_error,serve_continue,attack_kill,attack_error,attack_continue,pass_good,pass_error,pass_continue,dig_dig,dig_continue,block_continue,block_stuff,set_assist,set_error,set_continue,home_team_id,home_team_score,away_team_id,away_team_Score,scoring_team_id
2022,151,1,291,"[Team Orange] Kill by Falyn Fonoimoana, Assist from Nootsara Tomkom",-1.0,-1.0,1,COMPLETED,38,Attack,Play 291 - 273 - Attack - Kill - 6232655971fa9a26c04342ef,273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,15,127
2022,151,1,296,"[Team Blue] Kill by Carli Lloyd, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,39,Attack,Play 296 - 262 - Attack - Kill - 6232657371fa9a26c04342f5,262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,16,128
2022,151,1,301,"[Team Orange] Attack by Kalei Mau, Blocked by Lianna Sybeldon",-1.0,-1.0,1,COMPLETED,40,Attack,Play 301 - 230 - Attack - Error - 6232658c71fa9a26c0434300,230,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,22,128,17,128
2022,151,1,314,"[Team Blue] Kill by Karsta Lowe, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,41,Attack,Play 314 - 59 - Attack - Kill - 623265b571fa9a26c0434313,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,18,128
2022,151,1,325,[Team Blue] Kill by Lianna Sybeldon,-1.0,-1.0,1,COMPLETED,42,Attack,Play 325 - 114 - Attack - Kill - 623265d371fa9a26c043431e,114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,19,128
2022,151,1,346,[Team Blue] Kill by Karsta Lowe,-1.0,-1.0,1,COMPLETED,44,Attack,Play 346 - 59 - Attack - Kill - 623266a071fa9a26c0434378,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,20,128
2022,151,1,347,[Team Orange] Substitution: Alisha Glass Childress in for Falyn Fonoimoana,-1.0,-1.0,1,COMPLETED,44,SUBSTITUTION,Play 347 - None - None - 6 in for 35,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,27,-1
2022,151,1,348,[Team Orange] Substitution: Naya Crittenden in for Nootsara Tomkom,-1.0,-1.0,1,COMPLETED,45,SUBSTITUTION,Play 348 - None - None - 15 in for 88,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,27,-1
2022,151,1,349,[Team Blue] Ace by Carli Lloyd,-1.0,-1.0,1,COMPLETED,47,Serve,Play 349 - 262 - Serve - Ace - 623266c171fa9a26c043437c,262,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,21,128
2022,151,1,358,"[Team Blue] Kill by Jamie Peterson, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,48,Attack,Play 358 - 269 - Attack - Kill - 623266e371fa9a26c0434386,269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,22,128,22,128
2022,151,1,363,[Team Orange] Attack Error by Kalei Mau,-1.0,-1.0,1,COMPLETED,50,Attack,Play 363 - 230 - Attack - Error - 623267a271fa9a26c04343bf,230,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,22,128,23,128
2022,151,1,373,"[Team Orange] Kill by Kalei Mau, Assist from Alisha Glass Childress",-1.0,-1.0,1,COMPLETED,51,Attack,Play 373 - 230 - Attack - Kill - 623267cd71fa9a26c04343c9,230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,23,128,23,127
2022,151,1,378,"[Team Blue] Kill by Karsta Lowe, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,52,Attack,Play 378 - 59 - Attack - Kill - 623267de71fa9a26c04343ce,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,23,128,24,128
2022,151,1,389,"[Team Orange] Kill by Aury Cruz, Assist from Alisha Glass Childress",-1.0,-1.0,1,COMPLETED,53,Attack,Play 389 - 91 - Attack - Kill - 6232680471fa9a26c04343e3,91,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,24,128,24,127
2022,151,1,397,"[Team Orange] Kill by Aury Cruz, Assist from Morgan Hentz",-1.0,-1.0,1,COMPLETED,54,Attack,Play 397 - 91 - Attack - Kill - 6232681671fa9a26c04343eb,91,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,24,127
2022,151,1,402,"[Team Blue] Kill by Karsta Lowe, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,55,Attack,Play 402 - 59 - Attack - Kill - 6232683171fa9a26c0434408,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,25,128
2022,151,1,413,"[Team Blue] Kill by Karsta Lowe, Assist from Carli Lloyd",-1.0,-1.0,1,COMPLETED,56,Attack,Play 413 - 59 - Attack - Kill - 6232686171fa9a26c0434420,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,26,128
2022,151,1,420,"[Team Orange] Attack by Aury Cruz, Blocked by Karsta Lowe",-1.0,-1.0,1,COMPLETED,57,Attack,Play 420 - 91 - Attack - Error - 6232688371fa9a26c0434446,91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,25,128,27,128
2022,151,1,422,End Set 1,-1.0,-1.0,1,COMPLETED,,SET_COMPLETED,Play 422 - None - None,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,25,128,27,-1
2022,151,1,426,"[Team Orange] Kill by Ali Bastianelli, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,2,Attack,Play 426 - 121 - Attack - Kill - 623269f771fa9a26c0434470,121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,1,128,0,127
2022,151,1,428,[Team Orange] Service Error by Kalei Mau,-1.0,-1.0,2,COMPLETED,3,Serve,Play 428 - 230 - Serve - Error - 623269ff71fa9a26c0434478,230,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,1,128,1,128
2022,151,1,435,"[Team Orange] Kill by Aury Cruz, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,4,Attack,Play 435 - 91 - Attack - Kill - 62326a2071fa9a26c0434480,91,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,2,128,1,127
2022,151,1,439,"[Team Blue] Kill by Lindsay Stalzer, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,5,Attack,Play 439 - 120 - Attack - Kill - 62326a3d71fa9a26c0434485,120,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,2,128,2,128
2022,151,1,452,"[Team Blue] Kill by Eri Xue, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,6,Attack,Play 452 - 266 - Attack - Kill - 62326a6171fa9a26c0434493,266,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,2,128,3,128
2022,151,1,457,"[Team Orange] Kill by Falyn Fonoimoana, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,7,Attack,Play 457 - 273 - Attack - Kill - 62326a7a71fa9a26c0434499,273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,3,128,3,127
2022,151,1,462,"[Team Blue] Kill by Eri Xue, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,8,Attack,Play 462 - 266 - Attack - Kill - 62326a9c71fa9a26c043449f,266,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,3,128,4,128
2022,151,1,473,"[Team Orange] Kill by Kalei Mau, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,9,Attack,Play 473 - 230 - Attack - Kill - 62326aba71fa9a26c04344ab,230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,4,128,4,127
2022,151,1,475,[Team Orange] Ace by Aury Cruz,-1.0,-1.0,2,COMPLETED,10,Serve,Play 475 - 91 - Serve - Ace - 62326ac971fa9a26c04344ae,91,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,5,128,4,127
2022,151,1,493,"[Team Blue] Kill by Jamie Peterson, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,11,Attack,Play 493 - 269 - Attack - Kill - 62326af471fa9a26c04344e1,269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,5,128,5,128
2022,151,1,498,"[Team Orange] Kill by Falyn Fonoimoana, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,12,Attack,Play 498 - 273 - Attack - Kill - 62326b0971fa9a26c0434503,273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,6,128,5,127
2022,151,1,507,[Team Blue] Kill by Carli Lloyd,-1.0,-1.0,2,COMPLETED,13,Attack,Play 507 - 262 - Attack - Kill - 62326b2471fa9a26c0434530,262,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,6,128,6,128
2022,151,1,508,[Team Blue] Service Error by Carli Lloyd,-1.0,-1.0,2,COMPLETED,14,Serve,Play 508 - 262 - Serve - Error - 62326b3c71fa9a26c04345ae,262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,7,128,6,127
2022,151,1,517,"[Team Blue] Kill by Lianna Sybeldon, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,15,Attack,Play 517 - 114 - Attack - Kill - 62326b6e71fa9a26c04345ee,114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,7,128,7,128
2022,151,1,521,"[Team Orange] Attack by Falyn Fonoimoana, Blocked by Lianna Sybeldon",-1.0,-1.0,2,COMPLETED,16,Attack,Play 521 - 273 - Attack - Error - 62326b9271fa9a26c04345fc,273,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,7,128,8,128
2022,151,1,523,[Team Blue] Service Error by Jamie Peterson,-1.0,-1.0,2,COMPLETED,17,Serve,Play 523 - 269 - Serve - Error - 62326b9771fa9a26c04345ff,269,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,8,128,8,127
2022,151,1,527,[Team Blue] Attack Error by Lindsay Stalzer,-1.0,-1.0,2,COMPLETED,18,Attack,Play 527 - 120 - Attack - Error - 62326bb271fa9a26c0434604,120,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,9,128,8,127
2022,151,1,537,"[Team Blue] Kill by Karsta Lowe, Assist from Amanda Benson",-1.0,-1.0,2,COMPLETED,19,Attack,Play 537 - 59 - Attack - Kill - 62326bd371fa9a26c0434617,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,9,128,9,128
2022,151,1,539,[Team Blue] Service Error by Lianna Sybeldon,-1.0,-1.0,2,COMPLETED,20,Serve,Play 539 - 114 - Serve - Error - 62326beb71fa9a26c043461a,114,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,10,128,9,127
2022,151,1,547,"[Team Orange] Kill by Falyn Fonoimoana, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,21,Attack,Play 547 - 273 - Attack - Kill - 62326c1171fa9a26c0434637,273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,11,128,9,127
2022,151,1,552,"[Team Blue] Kill by Lindsay Stalzer, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,22,Attack,Play 552 - 120 - Attack - Kill - 62326c2271fa9a26c043463d,120,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,11,128,10,128
2022,151,1,561,"[Team Orange] Attack by Falyn Fonoimoana, Blocked by Eri Xue",-1.0,-1.0,2,COMPLETED,23,Attack,Play 561 - 273 - Attack - Error - 62326c4771fa9a26c0434652,273,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,11,128,11,128
2022,151,1,567,"[Team Blue] Kill by Eri Xue, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,24,Attack,Play 567 - 266 - Attack - Kill - 62326c6671fa9a26c0434659,266,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,11,128,12,128
2022,151,1,572,"[Team Orange] Kill by Molly McCage, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,26,Attack,Play 572 - 56 - Attack - Kill - 62326d2e71fa9a26c0434688,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,12,128,12,127
2022,151,1,579,"[Team Orange] Kill by Molly McCage, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,27,Attack,Play 579 - 56 - Attack - Kill - 62326d5071fa9a26c0434694,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,13,128,12,127
2022,151,1,582,[Team Orange] Service Error by Falyn Fonoimoana,-1.0,-1.0,2,COMPLETED,28,Serve,Play 582 - 273 - Serve - Error - 62326d6071fa9a26c0434697,273,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,13,128,13,128
2022,151,1,586,"[Team Orange] Kill by Molly McCage, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,29,Attack,Play 586 - 56 - Attack - Kill - 62326d7971fa9a26c04346ac,56,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,14,128,13,127
2022,151,1,595,"[Team Orange] Attack by Molly McCage, Blocked by Jamie Peterson",-1.0,-1.0,2,COMPLETED,30,Attack,Play 595 - 56 - Attack - Error - 62326d9c71fa9a26c04346c4,56,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,14,128,14,128
2022,151,1,603,"[Team Orange] Kill by Kalei Mau, Assist from Aury Cruz",-1.0,-1.0,2,COMPLETED,31,Attack,Play 603 - 230 - Attack - Kill - 62326dbf71fa9a26c04346d6,230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,15,128,14,127
2022,151,1,605,[Team Orange] Ace by Molly McCage,-1.0,-1.0,2,COMPLETED,32,Serve,Play 605 - 56 - Serve - Ace - 62326dd271fa9a26c04346f1,56,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,16,128,14,127
2022,151,1,606,[Team Orange] Service Error by Molly McCage,-1.0,-1.0,2,COMPLETED,33,Serve,Play 606 - 56 - Serve - Error - 62326de071fa9a26c04346f3,56,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,16,128,15,128
2022,151,1,610,[Team Orange] Attack Error by Falyn Fonoimoana,-1.0,-1.0,2,COMPLETED,34,Attack,Play 610 - 273 - Attack - Error - 62326dfb71fa9a26c04346f8,273,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,16,128,16,128
2022,151,1,611,[Team Blue] Service Error by Carli Lloyd,-1.0,-1.0,2,COMPLETED,35,Serve,Play 611 - 262 - Serve - Error - 62326e0e71fa9a26c04346fa,262,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127,17,128,16,127
2022,151,1,617,[Team Orange] Kill by Ali Bastianelli,-1.0,-1.0,2,COMPLETED,36,Attack,Play 617 - 121 - Attack - Kill - 62326e2f71fa9a26c0434701,121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,18,128,16,127
2022,151,1,629,"[Team Blue] Kill by Karsta Lowe, Assist from Carli Lloyd",-1.0,-1.0,2,COMPLETED,38,Attack,Play 629 - 59 - Attack - Kill - 62326ef071fa9a26c0434765,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,18,128,17,128
2022,151,1,634,"[Team Orange] Kill by Kalei Mau, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,39,Attack,Play 634 - 230 - Attack - Kill - 62326f0771fa9a26c043476b,230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,19,128,17,127
2022,151,1,642,[Team Orange] Attack Error by Falyn Fonoimoana,-1.0,-1.0,2,COMPLETED,40,Attack,Play 642 - 273 - Attack - Error - 62326f2871fa9a26c043477e,273,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,19,128,18,128
2022,151,1,649,"[Team Blue] Kill by Karsta Lowe, Assist from Lianna Sybeldon",-1.0,-1.0,2,COMPLETED,41,Attack,Play 649 - 59 - Attack - Kill - 62326f4c71fa9a26c043478d,59,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,19,128,19,128
2022,151,1,656,[Team Orange] Kill by Ali Bastianelli,-1.0,-1.0,2,COMPLETED,42,Attack,Play 656 - 121 - Attack - Kill - 62326f6871fa9a26c0434795,121,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,20,128,19,127
2022,151,1,664,[Team Orange] Attack Error by Aury Cruz,-1.0,-1.0,2,COMPLETED,43,Attack,Play 664 - 91 - Attack - Error - 62326f8571fa9a26c043479e,91,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127,20,128,20,128
2022,151,1,668,"[Team Orange] Kill by Falyn Fonoimoana, Assist from Nootsara Tomkom",-1.0,-1.0,2,COMPLETED,44,Attack,Play 668 - 273 - Attack - Kill - 62326f9b71fa9a26c04347b3,273,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,127,21,128,20,127
