sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,1,6,0,1,0,30,26,2,5,1,0,1,2,4,0,2,0,0,0,0.192,0.3,0.346,9,0,0,44,0,1,17.5,0,0,0,,,0,12,15,15,2,7,5,1,1,,,,,,0.7142857142857143,,4,68,88,,,62.0,62.0,13,8,0,2,1.0,0,0.0,21,21,3.0483870967741935,Team,47,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,1,6,0,1,0,36,28,15,12,2,1,2,15,7,1,5,1,1,0,0.429,0.556,0.786,22,0,0,2278,1,0,2.0,0,0,0,,,0,5,2,2,1,4,2,0,0,,,,,,0.5,,4,31,62,,,67.0,67.0,19,8,0,0,1.0,0,0.0,27,27,3.626865671641791,Team,46,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,7,0,1,0,41,37,15,16,3,0,5,15,3,1,7,0,0,0,0.432,0.488,0.919,34,0,0,2246,1,0,1.0,0,0,0,,,0,2,1,1,1,3,5,0,1,,,,,,1.6666666666666667,,4,44,58,,,63.0,63.0,16,8,1,0,0.96,0,0.0,25,25,3.4285714285714284,Team,51,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,7,0,1,0,27,24,1,2,0,0,1,1,3,0,5,1,1,0,0.083,0.185,0.208,5,0,0,18,0,1,15.0,0,0,0,,,0,16,15,15,5,3,7,1,0,,,,,,2.3333333333333335,,4,54,97,,,63.0,63.0,14,4,0,0,1.0,0,0.0,18,18,2.5714285714285716,Team,52,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,8,0,1,0,26,24,1,5,0,0,1,1,1,0,5,0,0,0,0.208,0.24,0.333,8,0,1,280,0,1,4.667,0,0,0,,,0,9,4,4,2,2,2,0,1,,,,,,1.0,,4,45,72,,,61.0,61.0,16,6,3,0,0.88,0,0.0,25,25,3.2459016393442623,Team,50,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,8,0,1,0,30,28,4,9,1,0,2,4,2,0,2,0,0,0,0.321,0.367,0.571,16,0,0,2020,1,0,1.0,0,1,0,,,0,4,1,1,1,1,5,0,0,,,,,,5.0,,4,26,62,,,63.0,63.0,15,11,1,3,0.963,0,0.0,27,27,3.7142857142857144,Team,53,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,9,0,1,0,30,25,5,6,1,0,0,5,4,1,1,1,1,0,0.24,0.367,0.28,7,0,0,442,0,1,5.833,0,0,0,,,0,7,6,5,2,6,2,1,1,,,,,,0.3333333333333333,,4,51,72,,,60.0,60.0,15,8,1,0,0.958,0,0.0,24,24,3.45,Team,53,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,9,0,1,0,32,24,6,7,1,0,2,5,6,1,2,2,2,0,0.292,0.452,0.583,14,0,1,1880,1,0,5.0,0,0,0,,,0,6,5,5,0,4,1,1,0,,,,,,0.25,,4,52,60,,,56.0,56.0,18,9,0,2,1.0,0,0.0,27,27,4.339285714285714,Team,51,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,10,0,1,0,42,32,13,14,2,0,3,13,6,1,5,3,4,1,0.438,0.525,0.781,25,1,2,2160,1,0,5.0,0,0,0,,,0,9,5,5,2,3,4,1,2,,,,,,1.3333333333333333,,4,47,81,,,56.0,56.0,17,6,0,0,1.0,0,0.0,23,23,3.6964285714285716,Team,52,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,10,0,1,0,34,29,5,9,2,0,2,5,3,1,4,0,0,0,0.31,0.394,0.586,17,0,1,316,0,1,13.0,0,0,0,,,0,14,13,13,3,6,5,1,3,,,,,,0.8333333333333334,,4,56,101,,,49.0,49.0,16,6,1,0,0.957,1,0.333,23,23,4.040816326530612,Team,50,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,11,0,1,0,27,23,1,4,2,0,0,1,0,2,5,0,0,0,0.174,0.231,0.261,6,1,1,152,0,1,4.59,0,0,0,,,0,9,4,4,0,3,5,0,0,,,,,,1.6666666666666667,,4,28,57,,,56.0,56.0,14,5,0,0,1.0,0,0.0,19,19,3.0535714285714284,Team,53,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,11,0,1,0,31,27,4,9,1,0,0,4,3,0,5,1,1,0,0.333,0.4,0.37,10,0,1,2118,1,0,1.0,0,1,0,,,0,4,1,1,0,0,5,2,0,,,,,,inf,,4,33,61,,,63.0,63.0,16,4,0,0,1.0,0,0.0,20,20,2.857142857142857,Team,52,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,12,0,1,0,33,30,0,9,2,0,0,0,3,0,3,0,0,0,0.3,0.364,0.367,11,0,0,196,0,1,1.167,0,0,0,,,0,5,2,1,0,4,4,1,0,,,,,,1.0,,4,42,57,,,63.0,63.0,13,9,2,0,0.917,1,0.333,24,24,3.142857142857143,Team,51,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,2,12,0,1,0,28,23,2,5,0,0,0,1,4,1,4,2,3,1,0.217,0.357,0.217,5,0,0,2104,1,0,0.0,0,0,0,,,0,9,0,0,0,3,3,0,0,,,,,,1.0,,4,47,75,,,61.0,61.0,18,7,0,0,1.0,0,0.0,25,25,3.6885245901639343,Team,50,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,13,0,1,0,38,33,14,12,2,0,5,13,4,0,4,1,1,0,0.364,0.432,0.879,29,0,1,2136,1,0,6.0,0,0,0,,,0,8,6,6,1,2,6,1,1,,,,,,3.0,,4,52,84,,,62.0,62.0,15,5,0,0,1.0,0,0.0,20,20,2.903225806451613,Team,56,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,13,0,1,0,32,29,6,8,1,0,1,5,2,1,6,0,0,0,0.276,0.344,0.414,12,0,0,258,0,1,11.0,0,0,0,,,0,12,14,11,5,4,4,0,0,,,,,,1.0,,4,36,70,,,64.0,64.0,16,6,3,2,0.88,0,0.0,25,25,3.09375,Team,55,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,14,0,1,0,28,27,2,8,1,0,2,2,1,0,5,0,0,0,0.296,0.321,0.556,15,0,0,332,0,1,6.0,0,0,0,,,0,7,6,6,2,5,3,1,0,,,,,,0.6,,4,57,78,,,56.0,56.0,18,5,0,0,1.0,0,0.0,23,23,3.6964285714285716,Team,54,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,14,0,1,0,34,28,6,7,2,0,2,6,5,1,3,0,0,0,0.25,0.382,0.536,15,0,0,2032,1,0,2.0,0,0,0,,,0,8,2,2,2,1,5,0,0,,,,,,5.0,,4,34,59,,,71.0,71.0,15,5,0,2,1.0,0,0.0,20,20,2.535211267605634,Team,57,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,15,0,1,0,38,30,9,9,1,1,2,9,7,1,4,1,1,0,0.3,0.447,0.6,18,0,0,1618,1,0,2.0,0,0,0,,,0,9,3,2,0,4,2,2,0,,,,,,0.5,,4,55,74,,,67.0,67.0,19,10,0,2,1.0,1,1.0,29,29,3.8955223880597014,Team,57,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,15,0,1,0,34,28,3,8,3,0,0,3,4,2,2,0,0,0,0.286,0.412,0.393,11,0,0,732,0,1,9.0,0,0,0,,,0,9,9,9,2,7,4,1,0,,,,,,0.5714285714285714,,4,74,78,,,53.0,53.0,17,1,0,0,1.0,0,0.0,18,18,3.056603773584906,Team,55,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,16,0,1,0,35,32,5,8,3,0,1,4,3,0,5,1,1,0,0.25,0.314,0.438,14,0,0,1940,1,0,1.75,0,0,0,,,0,9,2,2,0,5,5,0,0,,,,,,1.0,,4,58,80,,,62.0,62.0,19,8,0,0,1.0,0,0.0,27,27,3.9193548387096775,Team,56,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,16,0,1,0,38,32,2,9,0,0,0,2,5,0,5,1,1,0,0.281,0.368,0.281,9,1,0,356,0,1,3.5,0,0,0,,,0,8,5,4,1,3,5,0,1,,,,,,1.6666666666666667,,4,39,87,,,52.0,52.0,18,6,1,0,0.96,0,0.0,25,25,4.153846153846154,Team,54,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,17,0,1,0,31,27,2,8,2,0,0,2,3,0,4,1,1,0,0.296,0.367,0.37,10,0,1,496,0,1,2.333,0,0,0,,,0,5,3,2,1,3,5,0,0,,,,,,1.6666666666666667,,4,40,63,,,63.0,63.0,13,10,1,3,0.958,0,0.0,24,24,3.2857142857142856,Team,57,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,17,0,1,0,26,23,3,5,3,0,1,3,3,0,5,1,1,0,0.217,0.308,0.478,11,0,0,1828,1,0,2.0,0,0,1,,,0,8,2,2,0,3,4,0,0,,,,,,1.3333333333333333,,4,30,83,,,49.0,49.0,16,4,0,1,1.0,0,0.0,20,20,3.673469387755102,Team,56,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,18,0,1,0,27,22,0,2,1,0,0,0,4,0,10,0,0,0,0.091,0.231,0.136,3,0,1,194,0,1,2.333,0,0,0,,,0,5,3,2,1,3,6,0,0,,,,,,2.0,,4,41,60,,,49.0,49.0,12,5,1,0,0.944,0,0.0,18,18,3.122448979591837,Team,55,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,3,18,0,1,0,27,24,3,5,2,0,1,2,3,0,6,3,3,0,0.208,0.296,0.417,10,0,0,2138,1,0,0.0,1,1,0,,,0,2,0,0,0,4,10,0,0,,,,,,2.5,,4,39,74,,,66.0,66.0,12,4,1,0,0.941,0,0.0,17,17,2.1818181818181817,Team,54,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,19,0,1,0,25,23,0,2,0,0,0,0,2,0,4,0,0,0,0.087,0.16,0.087,2,0,0,88,0,1,2.333,0,0,0,,,0,5,2,2,1,2,4,0,0,,,,,,2.0,,4,44,57,,,66.0,66.0,14,5,0,3,1.0,0,0.0,19,19,2.590909090909091,Team,60,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,19,0,1,0,24,21,2,5,2,0,1,2,2,0,4,0,0,0,0.238,0.304,0.476,10,0,1,2130,1,0,0.0,0,0,1,,,0,2,0,0,0,2,4,0,0,,,,,,2.0,,4,32,49,,,63.0,63.0,17,12,1,3,0.967,0,0.0,30,30,4.142857142857143,Team,59,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,20,0,1,0,35,28,8,8,2,1,1,8,4,1,6,0,1,1,0.286,0.382,0.536,15,1,1,1938,1,0,2.917,0,0,0,,,0,9,3,3,0,0,2,1,0,,,,,,inf,,4,40,70,,,68.0,68.0,21,11,1,0,0.97,0,0.0,33,33,4.235294117647059,Team,58,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,20,0,1,0,34,31,3,9,3,1,0,3,0,1,2,0,0,0,0.29,0.313,0.452,14,0,2,372,0,1,6.125,0,1,0,,,0,8,8,7,1,4,6,1,0,,,,,,1.5,,4,48,83,,,73.0,73.0,18,7,1,2,0.962,1,1.0,26,26,3.0821917808219177,Team,61,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,21,0,1,0,38,35,14,16,6,0,3,14,2,0,7,1,1,0,0.457,0.474,0.886,31,1,0,2340,1,0,1.0,0,0,0,,,0,4,1,1,1,0,9,0,0,,,,,,inf,,4,35,72,,,56.0,56.0,13,4,0,0,1.0,0,0.0,17,17,2.732142857142857,Team,61,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,21,0,1,0,25,24,1,4,0,0,1,1,0,0,9,0,0,0,0.167,0.167,0.292,7,0,1,24,0,1,13.611,0,0,0,,,0,16,14,14,3,2,7,0,0,,,,,,3.5,,4,41,86,,,63.0,63.0,14,6,1,0,0.952,0,0.0,21,21,2.857142857142857,Team,59,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,22,0,1,0,26,24,1,5,1,1,0,0,2,0,3,1,2,1,0.208,0.269,0.333,8,0,0,278,0,1,3.5,0,0,0,,,0,6,6,3,1,3,5,0,1,,,,,,1.6666666666666667,,4,45,64,,,70.0,70.0,12,10,0,3,1.0,0,0.0,22,22,2.8285714285714287,Team,60,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,22,0,1,0,27,24,6,6,1,0,1,5,3,0,5,0,0,0,0.25,0.333,0.417,10,0,0,1968,1,0,1.0,0,0,0,,,0,5,1,1,0,2,3,0,1,,,,,,1.5,,4,39,60,,,64.0,64.0,18,12,0,2,1.0,1,0.5,30,30,4.21875,Team,58,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,23,0,1,0,32,28,5,7,3,0,1,5,3,1,7,0,0,0,0.25,0.344,0.464,13,0,0,2166,1,0,0.0,0,0,0,,,0,3,0,0,0,2,6,0,0,,,,,,3.0,,4,34,67,,,49.0,49.0,15,4,0,0,1.0,1,1.0,19,19,3.489795918367347,Team,61,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,23,0,1,0,25,22,0,3,0,0,0,0,2,0,6,0,1,1,0.136,0.208,0.136,3,0,1,80,0,1,5.0,0,0,0,,,0,7,5,5,1,3,7,1,0,,,,,,2.3333333333333335,,4,53,81,,,63.0,63.0,15,9,0,0,1.0,0,0.0,24,24,3.4285714285714284,Team,60,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,24,0,1,0,27,24,1,4,0,0,1,1,2,0,4,0,0,0,0.167,0.231,0.292,7,0,1,768,0,1,2.333,0,0,0,,,0,7,2,2,1,1,4,0,0,,,,,,4.0,,4,34,58,,,63.0,63.0,13,11,1,0,0.96,0,0.0,25,25,3.4285714285714284,Team,59,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,4,24,0,1,0,25,24,2,7,2,0,1,2,1,0,4,2,2,0,0.292,0.32,0.5,12,0,0,1522,1,0,1.0,0,1,0,,,0,4,1,1,1,2,4,0,1,,,,,,2.0,,4,46,55,,,56.0,56.0,17,11,0,0,1.0,0,0.0,28,28,4.5,Team,58,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,25,0,1,0,32,24,5,4,1,0,0,5,6,0,7,1,1,0,0.167,0.323,0.208,5,1,1,1472,1,0,2.0,0,1,0,,,0,7,2,2,1,2,1,0,0,,,,,,0.5,,4,41,61,,,60.0,60.0,21,14,0,5,1.0,0,0.0,35,35,5.25,Team,64,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,25,0,1,0,28,26,2,7,0,0,1,2,2,0,1,0,0,0,0.269,0.321,0.385,10,0,0,790,0,1,5.0,0,0,0,,,0,4,5,5,0,6,7,0,0,,,,,,1.1666666666666667,,4,54,83,,,57.0,57.0,14,7,0,0,1.0,0,0.0,21,21,3.3157894736842106,Team,63,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,26,0,1,0,32,30,7,12,2,0,2,7,0,0,5,1,1,0,0.4,0.4,0.667,20,0,2,2114,1,0,0.0,0,0,0,,,0,6,1,0,0,1,7,0,0,,,,,,7.0,,4,39,65,,,56.0,56.0,13,6,1,3,0.95,0,0.0,20,20,3.0535714285714284,Team,62,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,26,0,1,0,28,27,1,6,1,0,0,1,1,0,7,0,0,0,0.222,0.25,0.259,7,0,0,92,0,1,7.0,0,0,0,,,0,12,7,7,2,0,5,0,0,,,,,,inf,,4,44,85,,,46.0,46.0,16,10,0,0,1.0,0,0.0,26,26,5.086956521739131,Team,65,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,27,0,1,0,44,36,10,12,1,1,3,10,3,2,6,0,0,0,0.333,0.405,0.667,24,1,2,1546,1,0,5.444,0,0,0,,,0,11,8,7,4,1,9,1,0,,,,,,9.0,,4,51,101,,,81.0,81.0,19,7,0,0,1.0,0,0.0,26,26,2.888888888888889,Team,65,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,27,0,1,0,40,35,8,11,0,2,4,8,1,1,9,0,0,0,0.314,0.333,0.771,27,2,1,940,0,1,6.222,0,0,0,,,0,12,10,8,3,3,6,2,0,,,,,,2.0,,4,53,98,,,63.0,63.0,21,12,1,0,0.971,0,0.0,34,34,4.714285714285714,Team,63,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,28,0,1,0,31,31,1,10,3,0,1,1,0,0,8,0,0,0,0.323,0.323,0.516,16,0,0,216,0,1,4.59,0,0,0,,,0,10,5,4,1,2,2,1,1,,,,,,1.0,,4,42,61,,,69.0,69.0,17,11,3,0,0.903,1,1.0,31,31,3.652173913043478,Team,64,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,28,0,1,0,31,27,5,10,2,0,1,4,2,1,2,0,1,1,0.37,0.433,0.556,15,0,1,2148,1,0,1.0,0,0,0,,,0,10,1,1,1,0,8,0,0,,,,,,inf,,4,33,73,,,53.0,53.0,12,7,1,0,0.95,0,0.0,20,20,3.2264150943396226,Team,62,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,29,0,1,0,33,30,6,10,0,0,1,6,2,0,3,0,0,0,0.333,0.375,0.433,13,0,1,2120,1,0,2.0,0,0,0,,,0,4,2,2,1,3,5,1,0,,,,,,1.6666666666666667,,4,48,72,,,56.0,56.0,16,9,0,4,1.0,0,0.0,25,25,4.017857142857143,Team,65,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,29,0,1,0,28,24,2,4,0,0,1,2,3,1,5,1,1,0,0.167,0.286,0.292,7,0,0,156,0,1,6.0,0,0,0,,,0,10,6,6,1,2,3,0,0,,,,,,1.5,,4,53,80,,,54.0,54.0,18,12,0,0,1.0,0,0.0,30,30,5.0,Team,64,1
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,30,0,1,0,34,29,3,8,1,0,0,3,4,0,10,2,2,0,0.276,0.364,0.31,9,0,1,1856,1,0,0.0,0,0,1,,,0,1,1,0,0,1,6,0,0,,,,,,6.0,,4,33,58,,,56.0,56.0,14,7,1,0,0.955,0,0.0,22,22,3.375,Team,63,0
softball,v1,2021,4,0,0,,,,None,,,None,None,None None,5,30,0,1,0,24,23,1,1,1,0,0,0,1,0,6,0,0,0,0.043,0.083,0.087,2,0,0,392,0,1,2.0,0,0,0,,,0,8,3,2,0,4,10,0,0,,,,,,2.5,,4,50,86,,,56.0,56.0,11,7,1,0,0.947,0,0.0,19,19,2.892857142857143,Team,62,1
