sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,week,game_num,season_type,G,GS,batting_PA,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_K,batting_SB,batting_SBA,batting_CS,batting_BA,batting_OBP,batting_SLG,batting_TB,batting_SF,batting_SH,AU_POINTS,pitching_W,pitching_L,pitching_ERA,pitching_SHO,pitching_CG,pitching_SV,pitching_IP_str,pitching_IP,pitching_QS,pitching_H,pitching_R,pitching_ER,pitching_HR,pitching_BB,pitching_SO,pitching_HBP,pitching_WP,pitching_WHIP,pitching_H9,pitching_HR9,pitching_BB9,pitching_SO9,pitching_SO/BB,pitching_RA9,pitching_PI,pitching_PI_balls,pitching_PI_strikes,pitcing_game_score,fielding_position,fielding_IP_str,fielding_IP,fielding_PO,fielding_A,fielding_E,fielding_DP,fielding_FLD%,fielding_CS,fielding_CS%,fielding_TC,fielding_CH,fielding_RF/9,type,teamId,homeTeamFlg
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,1,6,1,1,1,32,30,3,9,1,0,1,3,1,0,3,0,0,0,0.3,0.323,0.433,13,0,1,490,0,1,5.645,0,0,0,,,0,10,5,5,1,4,5,0,0,,,,,,1.25,,13,46,79,,,48.0,48.0,13,7,1,0,0.952,0,0.0,21,21,3.75,Team,167,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,1,6,1,1,1,31,27,5,10,0,0,1,5,4,0,5,0,0,0,0.37,0.452,0.481,13,0,0,1846,1,0,0.0,0,0,0,,,0,9,3,0,1,1,3,0,1,,,,,,3.0,,13,41,71,,,56.0,56.0,18,7,2,2,0.926,0,0.0,27,27,4.017857142857143,Team,166,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,7,1,1,1,31,27,6,8,2,0,2,6,3,0,10,0,0,0,0.296,0.355,0.593,16,1,0,1558,1,0,4.0,0,0,1,,,0,9,4,4,3,2,2,0,0,,,,,,1.0,,13,66,87,,,56.0,56.0,17,11,1,0,0.966,0,0.0,29,29,4.5,Team,172,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,7,1,1,1,32,30,4,9,1,0,3,4,2,0,2,1,1,0,0.3,0.344,0.633,19,0,0,800,0,1,6.0,0,0,0,,,0,8,6,6,2,3,10,0,0,,,,,,3.3333333333333335,,13,47,95,,,56.0,56.0,11,4,0,3,1.0,0,0.0,15,15,2.4107142857142856,Team,171,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,8,1,1,1,31,26,5,7,2,0,1,5,3,1,5,2,2,0,0.269,0.355,0.462,12,1,0,2176,1,0,1.0,0,0,0,,,0,4,1,1,0,1,3,0,0,,,,,,3.0,,13,40,60,,,56.0,56.0,17,13,1,6,0.968,1,1.0,31,31,4.821428571428571,Team,170,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,8,1,1,1,24,23,1,4,1,0,0,1,1,0,3,0,1,1,0.174,0.208,0.217,5,0,0,82,0,1,4.861,0,0,0,,,0,7,5,5,1,3,5,1,1,,,,,,1.6666666666666667,,13,54,79,,,56.0,56.0,15,5,0,2,1.0,0,0.0,20,20,3.2142857142857144,Team,173,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,9,1,1,1,33,31,8,10,2,0,1,7,1,0,3,0,0,0,0.323,0.344,0.484,15,0,1,644,0,1,10.328,0,0,0,,,0,14,9,9,0,6,7,2,0,,,,,,1.1666666666666667,,13,73,110,,,56.0,56.0,12,2,0,0,1.0,1,1.0,14,14,2.25,Team,173,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,9,1,1,1,40,31,9,14,2,0,0,9,6,2,7,0,1,1,0.452,0.55,0.516,16,1,0,1588,1,0,6.0,0,0,0,,,0,10,8,6,1,1,3,0,0,,,,,,3.0,,13,41,65,,,56.0,56.0,17,9,1,0,0.963,0,0.0,27,27,4.178571428571429,Team,171,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,10,1,1,1,42,37,8,17,2,0,2,8,5,0,4,0,0,0,0.459,0.524,0.676,25,0,0,2124,1,0,2.0,0,1,0,,,0,8,2,2,1,0,7,0,1,,,,,,inf,,13,35,69,,,56.0,56.0,13,8,0,0,1.0,0,0.0,21,21,3.375,Team,172,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,10,1,1,1,29,29,2,8,1,0,1,2,0,0,7,1,1,0,0.276,0.276,0.414,12,0,0,284,0,1,8.0,0,0,0,,,0,17,8,8,2,5,4,0,2,,,,,,0.8,,13,66,104,,,56.0,56.0,17,11,0,0,1.0,0,0.0,28,28,4.5,Team,170,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,11,1,1,1,36,31,8,9,3,0,2,8,5,0,4,0,0,0,0.29,0.389,0.581,18,0,0,644,0,1,12.0,0,0,0,,,0,15,13,12,1,4,5,0,0,,,,,,1.25,,13,75,102,,,56.0,56.0,14,3,1,0,0.944,0,0.0,18,18,2.732142857142857,Team,173,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,11,1,1,1,40,36,13,15,3,0,1,13,4,0,5,0,0,0,0.417,0.475,0.583,21,0,0,1716,1,0,4.0,0,0,0,,,0,9,8,4,2,5,4,0,0,,,,,,0.8,,13,56,102,,,56.0,56.0,17,5,1,0,0.957,0,0.0,23,23,3.5357142857142856,Team,172,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,12,1,1,1,36,27,6,6,3,0,0,4,7,2,4,0,0,0,0.222,0.417,0.333,9,0,0,1666,1,0,3.0,0,0,0,,,0,7,3,3,2,3,2,0,1,,,,,,0.6666666666666666,,13,45,67,,,56.0,56.0,18,6,1,0,0.96,0,0.0,25,25,3.857142857142857,Team,171,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,2,12,1,1,1,32,29,3,7,0,0,2,3,3,0,2,0,0,0,0.241,0.313,0.448,13,0,0,668,0,1,4.516,0,0,0,,,0,6,6,4,0,7,4,2,3,,,,,,0.5714285714285714,,13,64,92,,,56.0,56.0,15,8,1,2,0.958,0,0.0,24,24,3.6964285714285716,Team,170,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,13,1,1,1,35,29,7,8,3,0,2,7,4,2,7,0,0,0,0.276,0.4,0.586,17,0,0,2062,1,0,1.0,0,1,0,,,0,6,2,1,0,6,2,0,0,,,,,,0.3333333333333333,,13,47,73,,,56.0,56.0,17,9,1,1,0.963,1,1.0,27,27,4.178571428571429,Team,176,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,13,1,1,1,32,26,2,6,2,1,0,2,6,0,2,0,1,1,0.231,0.375,0.385,10,0,0,302,0,1,7.0,0,0,0,,,0,8,7,7,2,4,7,2,1,,,,,,1.75,,13,72,95,,,55.1,55.333,15,6,0,0,1.0,0,0.0,21,21,3.4156832270073916,Team,175,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,14,1,1,1,28,26,2,7,1,1,1,1,2,0,3,1,1,0,0.269,0.321,0.5,13,0,0,538,0,1,1.167,0,0,0,,,0,3,4,1,2,3,3,1,0,,,,,,1.0,,13,42,49,,,48.0,48.0,14,12,2,3,0.929,0,0.0,28,28,4.875,Team,174,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,14,1,1,1,25,21,4,3,0,0,2,3,3,1,3,0,0,0,0.143,0.28,0.429,9,0,0,1796,1,0,1.0,0,0,0,,,0,7,2,1,1,2,3,0,1,,,,,,1.5,,13,42,67,,,56.0,56.0,18,10,1,4,0.966,0,0.0,29,29,4.5,Team,177,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,15,1,1,1,27,25,2,5,0,0,1,2,2,0,6,0,1,1,0.2,0.259,0.32,8,0,0,730,0,1,10.0,0,0,0,,,0,16,10,10,2,4,6,0,0,,,,,,1.5,,13,57,97,,,56.0,56.0,15,5,2,0,0.909,0,0.0,22,22,3.2142857142857144,Team,177,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,15,1,1,1,40,36,10,16,3,0,2,10,4,0,6,1,1,0,0.444,0.5,0.694,25,0,0,1616,1,0,2.0,0,1,0,,,0,5,2,2,1,2,6,0,0,,,,,,3.0,,13,45,68,,,56.0,56.0,13,4,0,0,1.0,1,1.0,17,17,2.732142857142857,Team,175,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,16,1,1,1,34,30,7,10,1,0,2,6,3,0,5,1,1,0,0.333,0.394,0.567,17,0,1,648,0,1,12.0,0,0,0,,,0,15,12,12,2,4,7,0,1,,,,,,1.75,,13,69,102,,,56.0,56.0,15,5,0,1,1.0,1,0.333,20,20,3.2142857142857144,Team,176,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,16,1,1,1,40,36,12,15,3,0,2,11,4,0,7,2,3,1,0.417,0.475,0.667,24,0,0,1746,1,0,7.0,0,0,0,,,0,10,7,7,2,3,5,0,0,,,,,,1.6666666666666667,,13,46,82,,,56.0,56.0,16,12,3,2,0.903,0,0.0,31,31,4.5,Team,174,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,17,1,1,1,38,33,8,12,2,1,1,8,5,0,3,0,0,0,0.364,0.447,0.576,19,0,0,1084,0,1,7.778,0,0,0,,,0,14,12,8,0,7,7,0,0,,,,,,1.0,,13,76,101,,,56.0,56.0,13,6,2,0,0.905,0,0.0,21,21,3.0535714285714284,Team,177,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,17,1,1,1,42,34,12,14,5,1,0,10,7,0,7,2,2,0,0.412,0.512,0.618,21,0,1,1380,1,0,7.0,0,0,0,,,0,12,8,7,1,5,3,0,0,,,,,,0.6,,13,75,90,,,56.0,56.0,18,7,1,0,0.962,0,0.0,26,26,4.017857142857143,Team,176,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,18,1,1,1,39,33,9,12,4,0,1,7,5,1,5,0,0,0,0.364,0.462,0.576,19,0,0,1872,1,0,5.0,0,0,1,,,0,5,6,5,3,4,9,1,0,,,,,,2.25,,13,62,96,,,56.0,56.0,12,5,1,0,0.944,0,0.0,18,18,2.732142857142857,Team,175,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,3,18,1,1,1,32,27,6,5,0,0,3,6,4,1,9,1,1,0,0.185,0.313,0.519,14,0,0,534,0,1,6.0,0,0,0,,,0,12,9,6,1,5,5,1,2,,,,,,1.0,,13,63,97,,,56.0,56.0,16,7,3,2,0.885,0,0.0,26,26,3.6964285714285716,Team,174,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,19,1,1,1,28,27,2,6,0,1,1,2,1,0,5,0,0,0,0.222,0.25,0.407,11,0,0,472,0,1,3.387,0,0,0,,,0,8,3,3,2,3,9,0,0,,,,,,3.0,,13,51,75,,,56.0,56.0,12,5,0,0,1.0,1,0.5,17,17,2.732142857142857,Team,180,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,19,1,1,1,31,28,3,8,0,0,2,3,3,0,9,1,2,1,0.286,0.355,0.5,14,0,0,1848,1,0,2.0,0,1,0,,,0,6,2,2,1,1,5,0,0,,,,,,5.0,,13,37,77,,,56.0,56.0,14,8,0,0,1.0,0,0.0,22,22,3.5357142857142856,Team,179,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,20,1,1,1,27,24,2,3,0,0,2,2,1,2,3,0,0,0,0.125,0.222,0.375,9,0,0,146,0,1,4.667,0,0,0,,,0,6,4,4,2,4,3,1,1,,,,,,0.75,,13,39,61,,,48.0,48.0,14,9,0,3,1.0,0,0.0,23,23,4.3125,Team,178,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,20,1,1,1,27,22,4,6,0,0,2,4,4,1,3,0,0,0,0.273,0.407,0.545,12,0,0,2144,1,0,2.0,0,1,0,,,0,3,2,2,2,1,3,2,0,,,,,,3.0,,13,35,65,,,56.0,56.0,18,9,0,0,1.0,0,0.0,27,27,4.339285714285714,Team,181,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,21,1,1,1,33,28,5,7,1,0,1,5,4,1,2,0,0,0,0.25,0.364,0.393,11,0,0,184,0,1,20.0,0,0,0,,,0,17,20,20,4,9,5,1,2,,,,,,0.5555555555555556,,13,89,109,,,56.0,56.0,16,8,0,3,1.0,0,0.0,24,24,3.857142857142857,Team,181,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,21,1,1,1,47,36,20,17,5,1,4,20,9,1,5,0,0,0,0.472,0.587,1.0,36,0,1,2264,1,0,4.0,0,0,0,,,0,7,5,4,1,4,2,1,0,,,,,,0.5,,13,50,84,,,56.0,56.0,20,11,1,0,0.969,0,0.0,32,32,4.982142857142857,Team,179,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,22,1,1,1,30,27,1,5,1,0,0,1,3,0,5,0,0,0,0.185,0.267,0.222,6,0,0,576,0,1,3.5,0,0,0,,,0,5,3,3,0,6,8,0,2,,,,,,1.3333333333333333,,13,56,75,,,48.0,48.0,10,7,1,0,0.944,0,0.0,18,18,3.1875,Team,180,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,22,1,1,1,29,22,3,5,1,0,0,3,6,0,8,0,0,0,0.227,0.393,0.273,6,0,1,1662,1,0,1.0,0,0,1,,,0,5,1,1,0,3,5,0,1,,,,,,1.6666666666666667,,13,45,69,,,56.0,56.0,16,3,1,2,0.95,0,0.0,20,20,3.0535714285714284,Team,178,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,23,1,1,1,29,24,1,5,1,2,0,1,2,2,9,0,0,0,0.208,0.321,0.417,10,0,1,2126,1,0,0.0,1,1,0,,,0,3,0,0,0,1,5,0,0,,,,,,5.0,,13,31,63,,,56.0,56.0,16,8,0,2,1.0,0,0.0,24,24,3.857142857142857,Team,181,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,23,1,1,1,24,22,0,3,1,0,0,0,1,0,5,0,0,0,0.136,0.174,0.182,4,0,1,152,0,1,1.0,0,1,0,,,0,5,1,1,0,2,9,2,0,,,,,,4.5,,13,45,80,,,56.0,56.0,11,5,0,0,1.0,0,0.0,16,16,2.5714285714285716,Team,180,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,24,1,1,1,26,21,0,1,0,0,0,0,4,1,6,0,0,0,0.048,0.231,0.048,1,0,0,92,0,1,3.5,0,0,0,,,0,8,3,3,1,0,2,0,0,,,,,,inf,,13,35,60,,,48.0,48.0,16,11,1,2,0.964,0,0.0,28,28,5.0625,Team,179,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,4,24,1,1,1,26,26,3,8,1,1,1,3,0,0,2,0,0,0,0.308,0.308,0.538,14,0,0,2144,1,0,0.0,0,0,0,,,0,1,0,0,0,4,6,1,0,,,,,,1.5,,13,52,66,,,56.0,56.0,15,6,0,3,1.0,0,0.0,21,21,3.375,Team,178,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,25,1,1,1,35,31,10,9,1,1,4,10,4,0,5,0,0,0,0.29,0.371,0.774,24,0,0,1946,1,0,1.0,0,0,1,,,0,7,4,1,1,1,5,0,0,,,,,,5.0,,13,29,66,,,56.0,56.0,16,8,1,0,0.96,0,0.0,25,25,3.857142857142857,Team,184,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,25,1,1,1,29,28,4,7,1,0,1,4,1,0,5,0,0,0,0.25,0.276,0.393,11,0,0,452,0,1,5.0,0,0,0,,,0,9,10,5,4,4,5,0,1,,,,,,1.25,,13,59,102,,,56.0,56.0,16,7,1,0,0.958,0,0.0,24,24,3.6964285714285716,Team,183,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,26,1,1,1,31,26,4,7,3,0,1,4,3,2,3,0,1,1,0.269,0.387,0.5,13,0,0,332,0,1,5.833,0,0,0,,,0,7,5,5,3,4,4,0,0,,,,,,1.0,,13,53,71,,,48.0,48.0,15,10,0,0,1.0,0,0.0,25,25,4.6875,Team,182,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,26,1,1,1,29,25,5,7,0,1,3,5,4,0,4,0,0,0,0.28,0.379,0.72,18,0,0,2026,1,0,4.0,0,0,0,,,0,7,4,4,1,3,3,2,0,,,,,,1.0,,13,41,70,,,56.0,56.0,19,12,0,5,1.0,1,1.0,31,31,4.982142857142857,Team,185,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,27,1,1,1,30,24,2,4,1,0,0,2,4,0,8,0,0,0,0.167,0.276,0.208,5,1,1,1946,1,0,1.0,0,0,1,,,0,5,1,1,0,1,5,1,0,,,,,,5.0,,13,35,71,,,56.0,56.0,16,6,0,2,1.0,0,0.0,22,22,3.5357142857142856,Team,185,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,27,1,1,1,27,25,1,5,1,0,0,1,1,1,5,0,0,0,0.2,0.259,0.24,6,0,0,290,0,1,2.0,0,0,0,,,0,4,2,2,0,4,8,0,0,,,,,,2.0,,13,43,77,,,56.0,56.0,12,6,1,0,0.947,0,0.0,19,19,2.892857142857143,Team,183,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,28,1,1,1,34,27,4,6,2,1,1,3,5,2,3,1,1,0,0.222,0.382,0.481,13,0,0,2200,1,0,0.0,1,1,0,,,0,3,0,0,0,3,8,4,0,,,,,,2.6666666666666665,,13,54,89,,,56.0,56.0,13,6,1,0,0.95,0,0.0,20,20,3.0535714285714284,Team,184,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,28,1,1,1,31,24,0,3,0,0,0,0,3,4,8,0,0,0,0.125,0.323,0.125,3,0,0,130,0,1,4.0,0,0,0,,,0,6,4,4,1,5,3,2,1,,,,,,0.6,,13,61,82,,,56.0,56.0,18,7,2,0,0.926,0,0.0,27,27,4.017857142857143,Team,182,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,29,1,1,1,31,25,3,5,2,0,0,3,4,1,4,0,0,0,0.2,0.323,0.28,7,1,0,472,0,1,7.0,0,0,0,,,0,9,6,6,2,3,1,0,1,,,,,,0.3333333333333333,,13,49,71,,,47.2,47.667,17,10,0,0,1.0,0,0.0,27,27,5.097866448486374,Team,185,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,29,1,1,1,30,27,6,9,2,0,2,6,3,0,1,1,1,0,0.333,0.4,0.63,17,0,0,1838,1,0,3.0,0,0,1,,,0,5,3,3,0,4,4,1,0,,,,,,1.0,,13,45,80,,,56.0,56.0,17,5,1,0,0.957,0,0.0,23,23,3.5357142857142856,Team,184,1
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,30,1,1,1,31,29,6,8,1,0,2,6,2,0,5,0,0,0,0.276,0.323,0.517,15,0,0,500,0,1,9.0,0,0,0,,,0,12,10,9,4,2,6,1,0,,,,,,3.0,,13,44,87,,,56.0,56.0,13,6,1,0,0.95,0,0.0,20,20,3.0535714285714284,Team,183,0
softball,v1,2022,13,0,0,,,,None,,,None,None,None None,5,30,1,1,1,37,34,10,12,1,1,4,9,2,1,6,1,1,0,0.353,0.405,0.794,27,0,0,1908,1,0,6.0,0,0,0,,,0,8,6,6,2,2,5,0,0,,,,,,2.5,,13,37,73,,,56.0,56.0,16,9,0,0,1.0,0,0.0,25,25,4.017857142857143,Team,182,1
