sport,api_version,season,seasonId,weekNumber,gameNumber,seasonType,teamId,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,periodsPlayed,goals,assists,points,shots,turnovers,causedTurnovers,groundballs,shotPct,twoPointGoals,drawControls,sogPct,shotsSaved,shotsOnGoal,yellowCards,redCards,shotClockViolationsCommitted,shotClockViolationsDrawn,auTotalPoints,goalie_gamesPlayed,goalie_gamesStarted,goalie_goalsAgainst,goalie_saves,goalie_savePct,goalie_shotsFaced,goalie_shotClockViolationsCommitted,goalie_shotClockViolationsDrawn
lacrosse,v1,2021,5,1,1,Championship,66,111,,21,ATT,DRWSP,Kayla,Treanor,Kayla Treanor,4,4,0,4,5,1,0,3,0.8,0,1,1.0,1,5,,,,,201,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,142,,81,MIDF,,Taryn,VanThof,Taryn VanThof,4,0,0,0,0,1,1,1,0.0,0,0,0.0,0,0,,,,,131,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,135,1,1,2,2,0.5,4,,
lacrosse,v1,2021,5,1,1,Championship,66,152,71,71,ATT,,Kylie,Ohlmiller,Kylie Ohlmiller,4,2,0,2,4,1,0,0,0.5,0,0,1.0,2,4,,,,,137,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,2,1,1,0.0,0,0,0.0,0,0,,,,,123,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,108,,16,DEF,MIDF,Kathy,Rudkin,Kathy Rudkin,4,0,0,0,0,0,2,1,0.0,0,0,0.0,0,0,,,,,151,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,144,1,0,1,3,0.75,4,,
lacrosse,v1,2021,5,1,1,Championship,66,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,1,0,1,1,1,0,1,1.0,0,0,1.0,0,1,,,,,131,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,2,2,4,5,2,1,2,0.4,0,0,0.6,1,3,,,,,155,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,127,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,1,0,1,1,2,0,2,1.0,0,0,1.0,0,1,,,,,125,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,0,1,1,0,0,2,1,0.0,0,5,0.0,0,0,,,,,210,,,,,,,,
lacrosse,v1,2021,5,1,1,Championship,66,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,0,0,0,0,1,1,1,0.0,0,2,0.0,0,0,,,,,135,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,2,1,3,6,2,0,1,0.33,0,4,0.83,3,5,,,,,36,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,0,0,0,0,0.0,0,2,0.0,0,0,,,,,24,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,22,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,1,0,1,2,3,1,2,0.5,0,0,1.0,1,2,,,,,22,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,103,,12,ATT,,Lindsey,Ronbeck,Lindsey Ronbeck,4,1,0,1,6,2,0,0,0.17,0,0,0.33,1,2,,,,,14,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,176,,32,MIDF,,Molly,Garrett,Molly Garrett,4,0,0,0,1,0,0,1,0.0,0,0,0.0,0,0,,,,,22,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,0,0,0,0,1,1,3,0.0,0,8,0.0,0,0,,,,,76,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,99,,5,MIDF,DEF,Emily,Parros,Emily Parros,4,0,0,0,2,1,3,3,0.0,0,2,0.0,0,0,,,,,58,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,1,2,3,4,0,1,0,0.25,0,0,0.75,2,3,,,,,48,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,191,,53,GOAL,,Haley,Hicklen,Haley Hicklen,4,0,0,0,0,1,0,1,0.0,0,0,0.0,0,0,,,,,42,1,1,8,6,0.43,14,,
lacrosse,v1,2021,5,1,2,Championship,68,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,94,,25,DEF,,Katie,Hertsch,Katie Hertsch,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,68,135,,4,ATT,,Katrina,Dowd,Katrina Dowd,4,2,0,2,4,2,0,2,0.5,0,0,0.75,1,3,,,,,30,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,106,,20,ATT,,Taylor,Hensh,Taylor Hensh,4,1,0,1,2,1,0,0,0.5,0,0,1.0,1,2,,,,,107,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,187,,99,GOAL,,Amber,Hill,Amber Hill,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,105,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,153,,27,MIDF,,Taylor,Cummings,Taylor Cummings,4,3,1,4,5,2,1,4,0.6,0,1,0.8,1,4,,,,,164,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,193,1,1,7,8,0.53,15,,
lacrosse,v1,2021,5,1,2,Championship,69,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,4,0,0,0,2,1,0,0,0.0,0,0,0.5,1,1,,,,,95,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,2,1,3,3,0,0,0,0.67,0,0,1.0,1,3,,,,,131,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,134,,2,DEF,,Holly,McGarvie Reilly,Holly McGarvie Reilly,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,,,119,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,156,83,83,DEF,,Kristen,Carr,Kristen Carr,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,,,117,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,,,119,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,92,,35,ATT,,Michelle,Tumolo,Michelle Tumolo,4,0,1,1,0,2,0,1,0.0,0,0,0.0,0,0,,,,,95,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,1,0,1,1,2,0,1,1.0,0,0,1.0,0,1,,,,,103,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,1,0,1,4,2,0,0,0.25,0,2,0.75,2,3,,,,,101,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,0,0,0,1,0,2,1,0.0,0,0,0.0,0,0,,,,,131,,,,,,,,
lacrosse,v1,2021,5,1,2,Championship,69,126,,24,DEF,,Sarah,Brown,Sarah Brown,4,0,0,0,0,1,1,2,0.0,0,0,0.0,0,0,,,,,113,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,156,83,83,DEF,,Kristen,Carr,Kristen Carr,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,98,15,15,ATT,MIDF,Cortney,Fortunato,Cortney Fortunato,4,1,0,1,5,2,0,2,0.2,0,0,0.8,3,4,,,,,14,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,92,,35,ATT,,Michelle,Tumolo,Michelle Tumolo,4,0,0,0,2,1,1,2,0.0,0,0,0.0,0,0,,,,,28,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,188,6,6,MIDF,,Kelly,McPartland,Kelly McPartland,4,1,0,1,2,1,1,1,0.5,0,1,0.5,0,1,,,,,40,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,136,9,9,MIDF,,Katie,O'Donnell,Katie O'Donnell,4,0,0,0,1,1,1,1,0.0,0,0,1.0,1,1,,,,,24,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,134,,2,DEF,,Holly,McGarvie Reilly,Holly McGarvie Reilly,4,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,,,,,24,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,187,,99,GOAL,,Amber,Hill,Amber Hill,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,106,,20,ATT,,Taylor,Hensh,Taylor Hensh,4,0,0,0,2,1,0,1,0.0,0,0,0.5,1,1,,,,,12,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,153,,27,MIDF,,Taylor,Cummings,Taylor Cummings,4,2,0,2,8,1,1,1,0.25,0,10,0.63,3,5,,,,,94,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,93,1,1,DEF,,Amber,McKenzie,Amber McKenzie,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,95,13,13,ATT,DRWSP,Sammy Jo,Tracy,Sammy Jo Tracy,4,2,0,2,4,3,1,4,0.5,0,0,1.0,2,4,,,,,36,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,126,,24,DEF,,Sarah,Brown,Sarah Brown,4,0,0,0,0,0,0,4,0.0,0,0,0.0,0,0,,,,,28,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,69,107,43,43,GOAL,,Caylee,Waters,Caylee Waters,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,29,1,1,11,3,0.21,14,,
lacrosse,v1,2021,5,1,3,Championship,69,173,47,47,MIDF,,Alyssa,Parrella,Alyssa Parrella,4,1,0,1,4,0,0,0,0.25,0,1,0.75,2,3,,,,,30,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,2,1,3,3,2,0,1,0.67,0,0,1.0,1,3,,,,,117,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,2,0,2,3,2,0,2,0.67,0,0,0.67,0,2,,,,,117,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,108,,16,DEF,MIDF,Kathy,Rudkin,Kathy Rudkin,4,0,0,0,0,2,0,0,0.0,0,0,0.0,0,0,,,,,89,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,,,,,117,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,2,2,4,3,0,0,0,0.67,0,2,1.0,1,3,,,,,139,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,140,1,0,1,6,0.86,7,,
lacrosse,v1,2021,5,1,3,Championship,66,152,71,71,ATT,,Kylie,Ohlmiller,Kylie Ohlmiller,4,1,2,3,2,2,0,1,0.5,0,0,0.5,0,1,,,,,111,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,105,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,1,1,0,0.0,0,0,0.0,0,0,,,,,109,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,142,,81,MIDF,,Taryn,VanThof,Taryn VanThof,4,0,0,0,1,0,1,0,0.0,0,0,1.0,1,1,,,,,115,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,1,0,1,0.0,0,1,0.0,0,0,,,,,146,1,1,6,6,0.5,12,,
lacrosse,v1,2021,5,1,3,Championship,66,111,,21,ATT,DRWSP,Kayla,Treanor,Kayla Treanor,4,2,1,3,2,2,0,0,1.0,0,1,1.0,0,2,,,,,119,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,1,0,1,1,1,1,5,1.0,0,4,1.0,0,1,,,,,184,,,,,,,,
lacrosse,v1,2021,5,1,3,Championship,66,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,1,0,1,1,0,0,1,1.0,0,2,1.0,0,1,,,,,123,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,0,2,0.0,0,0,0.0,0,0,,,,,44,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,175,26,26,DEF,,Ella,Simkins,Ella Simkins,4,0,0,0,0,0,1,0,0.0,0,1,0.0,0,0,,,,,54,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,94,,25,DEF,,Katie,Hertsch,Katie Hertsch,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,40,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,42,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,176,,32,MIDF,,Molly,Garrett,Molly Garrett,4,2,0,2,6,0,0,4,0.33,0,2,0.33,0,2,,,,,76,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,99,,5,MIDF,DEF,Emily,Parros,Emily Parros,4,0,2,2,2,0,1,4,0.0,0,2,0.0,0,0,,,,,72,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,2,0,4,5,2,0,1,0.4,0,1,0.6,1,3,,,,,50,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,0,0,0,3,2,0,1,0.0,0,3,0.33,1,1,,,,,30,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,,,63,1,0,3,2,0.4,5,,
lacrosse,v1,2021,5,1,4,Championship,68,103,,12,ATT,,Lindsey,Ronbeck,Lindsey Ronbeck,4,0,1,1,1,3,0,1,0.0,0,0,1.0,1,1,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,191,,53,GOAL,,Haley,Hicklen,Haley Hicklen,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,44,1,1,4,1,0.2,5,,
lacrosse,v1,2021,5,1,4,Championship,68,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,,,,,32,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,68,135,,4,ATT,,Katrina,Dowd,Katrina Dowd,4,2,1,4,4,0,0,5,0.5,0,0,1.0,2,4,,,,,74,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,190,,39,DEF,,Mary Kate,Bonanni,Mary Kate Bonanni,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,87,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,127,44,44,DEF,,Sydney,Pirreca,Sydney Pirreca,4,0,1,1,1,2,1,0,0.0,0,0,0.0,0,0,,,,,85,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,189,,48,MIDF,,Grace,Gabriel,Grace Gabriel,4,1,0,1,3,0,0,0,0.33,0,0,0.33,0,1,,,,,97,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,105,8,8,DEF,,Katrina,Geiger,Katrina Geiger,4,0,0,0,0,0,0,3,0.0,0,0,0.0,0,0,,,,,91,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,133,10,10,ATT,,Kenzie,Kent,Kenzie Kent,4,2,0,2,2,1,0,1,1.0,0,3,1.0,0,2,,,,,139,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,109,17,17,ATT,,Mollie,Stevens,Mollie Stevens,4,0,0,0,1,2,0,0,0.0,0,0,0.0,0,0,,,,,69,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,125,,3,DEF,,Tianna,Wallpher,Tianna Wallpher,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,85,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,172,,77,GOAL,,Angie,Benson,Angie Benson,4,0,0,0,0,0,0,3,0.0,0,0,0.0,0,0,,,,,115,1,1,6,5,0.45,11,,
lacrosse,v1,2021,5,1,4,Championship,67,155,4,4,MIDF,,Marie,McCool,Marie McCool,4,2,0,3,5,1,0,1,0.4,1,3,0.6,1,3,,,,,126,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,123,,52,GOAL,,Britt,Brown,Britt Brown,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,85,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,184,41,41,ATT,,Shayna,Pirreca,Shayna Pirreca,4,1,0,1,2,0,0,0,0.5,0,0,1.0,1,2,,,,,95,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,102,18,18,MIDF,DRWSP,Taylor,VanThof,Taylor VanThof,4,1,0,1,3,2,1,0,0.33,0,0,0.67,1,2,,,,,91,,,,,,,,
lacrosse,v1,2021,5,1,4,Championship,67,178,36,36,DEF,,Becca,Block,Becca Block,4,0,0,0,0,1,2,1,0.0,0,2,0.0,0,0,,,,,152,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,142,,81,MIDF,,Taryn,VanThof,Taryn VanThof,4,0,0,0,0,1,0,1,0.0,0,1,0.0,0,0,,,,,101,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,182,28,28,ATT,,Nicole,Levy,Nicole Levy,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,107,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,111,,21,ATT,DRWSP,Kayla,Treanor,Kayla Treanor,4,4,2,6,5,4,0,1,0.8,0,0,0.8,0,4,,,,,176,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,174,42,42,MIDF,,Ally,Kennedy,Ally Kennedy,4,1,0,1,3,0,0,1,0.33,0,0,1.0,2,3,,,,,115,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,179,45,45,DEF,,Kayla,Wood,Kayla Wood,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,,,,,107,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,152,71,71,ATT,,Kylie,Ohlmiller,Kylie Ohlmiller,4,0,1,1,2,2,0,0,0.0,0,0,1.0,2,2,,,,,89,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,177,23,23,DEF,,Caroline,Wakefield,Caroline Wakefield,4,0,0,0,0,0,1,2,0.0,0,0,0.0,0,0,,,,,121,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,101,37,37,ATT,,Halle,Majorana,Halle Majorana,4,2,1,4,5,4,0,0,0.4,0,0,0.6,1,3,,,,,99,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,138,11,11,MIDF,,Dempsey,Arsenault,Dempsey Arsenault,4,1,2,3,1,0,2,3,1.0,0,5,1.0,0,1,,,,,195,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,186,0,00,GOAL,,Kady,Glynn,Kady Glynn,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,127,1,0,4,4,0.5,8,,
lacrosse,v1,2021,5,1,5,Championship,66,183,31,31,DEF,,Kyra,Pelton,Kyra Pelton,4,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0,,,,,107,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,137,19,19,GOAL,,Britt,Read,Britt Read,4,0,0,0,0,0,1,1,0.0,0,0,0.0,0,0,,,,,128,1,1,3,2,0.4,5,,
lacrosse,v1,2021,5,1,5,Championship,66,108,,16,DEF,MIDF,Kathy,Rudkin,Kathy Rudkin,4,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,,,,,107,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,66,100,22,22,MIDF,DRWSP,Haley,Warden,Haley Warden,4,0,0,0,0,0,3,5,0.0,0,1,0.0,0,0,,,,,153,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,129,33,33,GOAL,,Mira,Shane,Mira Shane,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,,,,,20,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,185,2,2,ATT,,Izzy,McMahon,Izzy McMahon,4,1,1,3,3,0,0,0,0.33,0,0,1.0,2,3,,,,,32,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,181,46,46,MIDF,,Lindsey,McKone,Lindsey McKone,4,1,0,1,2,0,3,3,0.5,0,1,0.5,0,1,,,,,76,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,103,,12,ATT,,Lindsey,Ronbeck,Lindsey Ronbeck,4,1,0,1,4,1,0,0,0.25,0,0,0.5,1,2,,,,,22,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,124,29,29,DEF,,Meg,Douty,Meg Douty,4,0,0,0,0,0,3,1,0.0,0,1,0.0,0,0,,,,,75,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,180,66,66,DEF,,Molly,Little,Molly Little,4,0,0,0,1,0,1,5,0.0,0,1,0.0,0,0,,,,,44,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,191,,53,GOAL,,Haley,Hicklen,Haley Hicklen,4,0,0,0,0,1,0,2,0.0,0,0,0.0,0,0,,,,,38,1,1,8,5,0.38,13,,
lacrosse,v1,2021,5,1,5,Championship,68,176,,32,MIDF,,Molly,Garrett,Molly Garrett,4,1,0,1,2,4,0,2,0.5,0,3,0.5,0,1,,,,,10,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,135,,4,ATT,,Katrina,Dowd,Katrina Dowd,4,0,1,2,2,3,0,0,0.0,0,0,1.0,2,2,,,,,-4,,,,,,,,
lacrosse,v1,2021,5,1,5,Championship,68,130,14,14,ATT,,Sam,Apuzzo,Sam Apuzzo,4,1,0,1,5,1,0,1,0.2,0,3,0.4,1,2,,,,,30,,,,,,,,
